"ID","Type","Stars","Status","Owner","Summary","Opened"
"515","Bug","1","WontFix","","gerrit should highlight byte order markers","Mar 26, 2010"
"514","Bug","1","Invalid","","Gerrit shows a diff where there is none","Mar 26, 2010"
"513","Bug","2","Released","","Unable to use OpenID after default install","Mar 26, 2010"
"512","Bug","2","Released","","Changes not committed by author not marked as merged","Mar 25, 2010"
"511","Bug","2","WontFix","","Duplicated access controls result in no access for anybody","Mar 25, 2010"
"510","Bug","1","Released","","Allow diff viewer to display whitespace","Mar 24, 2010"
"509","Feature","4","Released","","Add ability to filter by project's branch","Mar 23, 2010"
"508","Feature","1","Invalid","nsall...@google.com","Repo should be more careful about deleting directories","Mar 23, 2010"
"507","Bug","2","Released","","Enter on auto-complete causes application error","Mar 21, 2010"
"506","Bug","1","Released","","Pass URLs along in JSON event stream","Mar 21, 2010"
"505","Feature","27","Released","","Allow reviewer to make code changes","Mar 21, 2010"
"504","Feature","1","Released","sop@google.com","gerrit query command","Mar 18, 2010"
"503","Feature","2","Released","mf...@codeaurora.org","allow inactive user setting","Mar 18, 2010"
"502","Feature","8","WontFix","","mail list controls for project watch lists","Mar 18, 2010"
"501","Bug","1","CannotReproduce","","'Reply ""Done""' in Chrome locks comments","Mar 17, 2010"
"500","Bug","1","Released","nsall...@google.com","Upgrade from 2.1.1.1 to 2.1.2 fails to schema upgrade","Mar 16, 2010"
"499","Feature","3","Released","","Display diffstat of each patch file","Mar 16, 2010"
"498","Feature","2","Released","edwin...@gmail.com","Keyboard navigation from change page into diffs","Mar 16, 2010"
"497","Feature","1","WontFix","","Allow inclusion of unchanged files in a review","Mar 14, 2010"
"496","Feature","1","Released","","Use a persistent configuration file for gerrit's Jetty CGI servlet for gitweb","Mar 14, 2010"
"495","Bug","1","Released","","Jetty CGI servlet for gitweb generates pages with incorrect links","Mar 14, 2010"
"494","Bug","1","Released","","Jetty CGI servlet for gitweb doesn't serve css or the logo","Mar 14, 2010"
"493","Feature","40","Released","","Repository viewer","Mar 13, 2010"
"492","Feature","7","Released","","Allow ""watching"" specific branches in a project","Mar 10, 2010"
"491","Bug","3","WontFix","","Confusing error message when pushing commits dependent on commits not found in any branch history","Mar 10, 2010"
"490","Bug","0","Released","sop@google.com","daemon from classes directory fails on MacOS X","Mar 6, 2010"
"489","Bug","0","Released","","mvn package fails in reason of failed testcase: testResolve(com.google.gerrit.server.util.SocketUtilTest) ","Mar 6, 2010"
"488","Bug","1","Released","","Can't use ssh approve command to make a comment on a closed change","Mar 5, 2010"
"487","Bug","23","Accepted","","infinite loop in MyersDiff","Mar 4, 2010"
"486","Bug","0","Released","","Existing UI tab fails when server is upgraded","Mar 4, 2010"
"485","Bug","4","Released","","UserPassAuthServiceImpl authenticate() too open on user names","Mar 4, 2010"
"484","Bug","2","Released","","Common text shown as replaced in intraline difference","Mar 4, 2010"
"483","Bug","2","Released","","Non task object in queue","Mar 4, 2010"
"482","Bug","4","Released","ulrik...@sonymobile.com","replicate doesn't retry on failure","Mar 3, 2010"
"481","Bug","0","Released","","add reviewer with completion fails","Mar 3, 2010"
"480","Feature","4","Released","","Gerrit should attempt to create a new repo when replication target doesn't exist and using local urls","Mar 3, 2010"
"479","Bug","1","Released","","Always output to error_log when startup fails","Mar 3, 2010"
"478","Bug","1","Released","","gerrit can't start with replication.config errors ","Mar 3, 2010"
"477","Bug","1","Duplicate","","Replication failures shouldn't cause a crash","Mar 3, 2010"
"476","Feature","9","WontFix","","real shell for admin over SSH","Mar 3, 2010"
"475","Bug","1","Released","","Comments not properly attributed in emails","Mar 3, 2010"
"473","Bug","1","Released","","Error with line-level differences","Feb 28, 2010"
"472","Feature","14","Submitted","","Browser login auto-complete","Feb 27, 2010"
"471","Bug","2","WontFix","","Change rejected for whitespace issues showed up anyway","Feb 27, 2010"
"470","Feature","1","Released","","/r/ URL path should accept I<hexything> queries","Feb 27, 2010"
"469","Feature","11","Accepted","","Support user preferences for what emails they receive as a reviewer","Feb 25, 2010"
"468","Bug","1","Duplicate","","Common lines skip causing improper coloring","Feb 25, 2010"
"467","Bug","2","Invalid","","repo sync: IOError: [Errno 11] Resource temporarily unavailable","Feb 25, 2010"
"466","Bug","1","Released","","Pushing to /refs/for/$BRANCH$ confuses gerrit","Feb 24, 2010"
"465","Bug","4","Submitted","","Gerrit creates changes only for the network transfered commit objects","Feb 24, 2010"
"464","Bug","18","Accepted","","Submit error because of dependencies issues is confusing","Feb 24, 2010"
"463","Bug","5","WontFix","","""Dependencies"" displays changes on different repositories","Feb 24, 2010"
"462","Feature","1","WontFix","","proxy writes from slave daemon to master","Feb 22, 2010"
"461","Bug","42","Released","","Gerrit should warn when try to submit someone else's patch","Feb 20, 2010"
"460","Bug","7","Released","","Internal server error, too many open files","Feb 19, 2010"
"459","Bug","1","Invalid","","OpenID not working with my provider.","Feb 19, 2010"
"458","Feature","8","Submitted","","Add a terminology page to the docs","Feb 19, 2010"
"457","Feature","4","WontFix","","Allow storing more .git/hooks in gerrit.","Feb 19, 2010"
"456","Bug","2","Released","","Lots of web-forms don't accept 'enter' to submit.","Feb 19, 2010"
"455","Bug","4","CannotReproduce","","Odd unpack failed error (Missing unknown 00000000000000....)","Feb 19, 2010"
"454","Bug","1","Released","","commentlink.match doesn't seem to work with '#'","Feb 18, 2010"
"453","Feature","2","Released","","Detect and warn when submitting a change that doesn't affect any files.","Feb 18, 2010"
"452","Feature","4","Released","","Option to include diffstat output in mails","Feb 18, 2010"
"451","Bug","3","Released","","gerrit.sh shows OK before gerrit is really ready to accept connections","Feb 14, 2010"
"450","Bug","1","WontFix","","Stop using tables for layout","Feb 14, 2010"
"449","Bug","2","Duplicate","","Syntax highlighting is pretty bad","Feb 14, 2010"
"448","Feature","1","Released","","Color added/removed lines in unified patch views","Feb 14, 2010"
"447","Bug","1","Invalid","","Permalinks don't send the user to the right place due to incorrect path","Feb 13, 2010"
"446","Bug","2","Released","","Per-branch ownership doesn't affect ability to force-abandon a change","Feb 13, 2010"
"445","Bug","0","Released","sop@google.com","Trailing whitespace is highlighted green not red","Feb 11, 2010"
"444","Bug","1","Duplicate","ulrik...@gmail.com","Pushing a super-module with only git-link updates causes a crash.","Feb 11, 2010"
"443","Bug","1","Released","","indent wrong when ignoring whitespace in diff","Feb 11, 2010"
"442","Bug","1","Released","ulrik...@gmail.com","JGit exception when pushing the first commit into newly created git project","Feb 10, 2010"
"441","Bug","23","Started","","User configureable keyboard shortcuts","Feb 10, 2010"
"440","Bug","3","Released","sop@google.com","copying Change-Id from web includes tab","Feb 10, 2010"
"439","Bug","1","Released","sop@google.com","Server side rendering of patches is too slow to be useful","Feb 9, 2010"
"438","Bug","3","Released","","Gerrit gives page not found when trying to display patchset","Feb 9, 2010"
"437","Bug","1","Duplicate","","ClassCastException when executing some scheduled task","Feb 9, 2010"
"436","Feature","1","Duplicate","","add projects from GUI or automatically","Feb 6, 2010"
"435","Bug","1","WontFix","","Internal server error when trying to edit the group owners","Feb 6, 2010"
"434","Feature","5","WontFix","","Need a simple replication status page","Feb 4, 2010"
"433","Bug","0","Released","","NPE in JsonServlet due to bad request","Feb 3, 2010"
"432","Bug","1","CannotReproduce","","Javascript errors in Safari","Feb 3, 2010"
"431","Bug","1","Duplicate","","Ctrl+S to save comment does not work in Chrome and Safari for Mac","Feb 3, 2010"
"430","Feature","5","WontFix","","Improve the home page","Feb 3, 2010"
"429","Feature","18","WontFix","","With branch level permissions, users need an easy way to find an approver","Feb 3, 2010"
"428","Feature","1","Duplicate","","SSHd submit feature","Feb 2, 2010"
"427","Bug","1","Released","","com.google.gerrit.server.util.SocketUtilTest is failing when attempting to build the war file","Feb 2, 2010"
"426","Feature","3","Released","ziv...@gmail.com","Show commit message summary on per-file review pages","Feb 2, 2010"
"425","Feature","0","Released","nsall...@google.com","Update Documentation/access-control.txt for branch access","Feb 2, 2010"
"424","Bug","0","Released","nsall...@google.com","init truncates bin/gerrit.war if run from bin/gerrit.war","Feb 2, 2010"
"423","Bug","8","Released","","ActiveDirectory group querys cannot be anonymous","Feb 1, 2010"
"422","Bug","1","Released","","juniversalchardet not found","Feb 1, 2010"
"421","Bug","0","Released","sop@google.com","validate committer on push","Jan 28, 2010"
"420","Bug","2","Incomplete","","Can't push to remote server by replication","Jan 27, 2010"
"419","Bug","0","Released","","account_group_members_audit removed_on is not null on MySQL","Jan 27, 2010"
"418","Feature","22","Duplicate","","Allow unregistered emails in CC","Jan 25, 2010"
"417","Feature","1","Duplicate","","Per-project CC list","Jan 25, 2010"
"416","Feature","1","Released","","Link to /cat/ download URL on side-by-side views","Jan 23, 2010"
"415","Bug","1","CannotReproduce","","Can't add url into replication.config","Jan 23, 2010"
