"ID","Type","Stars","Status","Owner","Summary","Opened"
"12815","","3","New","","Add option for up/down arrow keys to scroll viewport as normal","May 25, 2020"
"12814","Bug","1","Submitted","vapier@chromium.org","repo: duplicate words in sync help description","May 24, 2020"
"12813","Feature","4","Released","marco...@gmail.com","Add e2e test scenarios for basic or default replication","May 24, 2020"
"12812","Feature","4","Submitted","marco...@gmail.com","Add e2e test scenarios for change submission","May 24, 2020"
"12811","Feature","3","Submitted","marco...@gmail.com","Consider adding or amending README about plugin's new e2e test scenarios","May 24, 2020"
"12810","Bug","4","Submitted","marco...@gmail.com","ClassNotFoundException: org.postgresql.Driver","May 24, 2020"
"12809","Bug","9","ChangeUnderReview","","Logs during startup are not written to log/error_log","May 23, 2020"
"12807","Bug","4","IntendedBehavior","vapier@chromium.org","repo PagedCommand complains when run in a dumb terminal","Oct 13, 2017"
"12806","Bug","6","Released","macz...@gmail.com","Replication of project deletion failed","May 22, 2020"
"12805","","4","Released","ekempin@google.com","Plugin matrix is not accurate","May 22, 2020"
"12804","Feature","4","Submitted","fabio...@gmail.com","Add Routing layer for dual master setup ","May 22, 2020"
"12803","Bug","2","Released","","project-download-commands build is broken on stable-3.1 branch","May 22, 2020"
"12802","Bug","2","Submitted","luca....@gmail.com","high-availability plugin is broken on the CI","May 22, 2020"
"12801","Bug","7","Submitted","vapier@chromium.org","repo: init --repo-rev: ""error: .repo/repo/: contains uncommitted changes"" while running ""repo selfupdate"" ","May 22, 2020"
"12800","","10","Accepted","luca....@gmail.com","Define a ""priority list"" for plugins","May 22, 2020"
"12799","","6","New","","List of actions should wrap on mobile","May 22, 2020"
"12798","","1","Invalid","","bug","May 21, 2020"
"12797","Bug","8","New","","500 ""Internal server error"" occurs when opening some group Audit Log section","May 21, 2020"
"12796","","1","Duplicate","","""Start review"" can be pressed without any reviewers","May 21, 2020"
"12795","Bug","5","Submitted","macz...@gmail.com","Replication block for multi-site environment","May 21, 2020"
"12794","Bug","5","ChangeUnderReview","macz...@gmail.com","Repository not visible on second master after multi-site replication","May 21, 2020"
"12793","","5","New","","Primary Button to Finish Review Should be 'Submit Review' for the Reviewer, Not 'Reply'","May 21, 2020"
"12790","","3","Invalid","","Please help. Multiple bugs on my account. ","May 21, 2020"
"12789","Bug","20","Submitted","","""Start Review"" button does not prompt to add reviewers","May 21, 2020"
"12787","Feature","1","Submitted","macz...@gmail.com","Make HTTP connection parameters source-aware","May 21, 2020"
"12786","Bug","4","Released","matth...@gmail.com","Gerrit 2.16 responds with status code 401 on REST request when it couldn't reach LDAP","May 20, 2020"
"12785","","6","IntendedBehavior","","Dark Mode is not working well under Firefox","May 20, 2020"
"12784","Bug","2","Duplicate","","repo upload: Issues uploading Chrome OS CLs","May 19, 2020"
