"ID","Type","Stars","Status","Owner","Summary","Opened"
"10682","","1","WontFix","","Gerrit Not Loading Diffs After Waiting Over a Minute","Apr 3, 2019"
"10680","Bug","5","New","","Plugin: find-owners with v2.16.7","Apr 3, 2019"
"10678","","1","Invalid","","Hi lisa bnbfhbxgj how bugs. Ought to do you ","Apr 2, 2019"
"10677","Feature","9","New","","Add an option to easily find/select security reviewer","Apr 2, 2019"
"10675","","4","WontFix","","The new UI is not clear","Apr 1, 2019"
"10674","Bug","6","New","","After upgrade to OSX 10.14 bazel fails to build","Apr 1, 2019"
"10673","","16","Accepted","","repo upload has unexpected behavior for construction of ssh:// review URIs","Apr 1, 2019"
"10672","","1","Invalid","","Hacked","Apr 1, 2019"
"10670","Bug","6","Released","thoma...@yahoo.com","Merge base selection is not respected when navigating between merge commits","Mar 30, 2019"
"10669","","1","Invalid","","قناة شليلة","Mar 30, 2019"
"10668","Bug","5","Duplicate","brohlfs@google.com","Comments easily lost when login expires","Mar 30, 2019"
"10667","Bug","1","Invalid","","boost speaker volume","Mar 29, 2019"
"10666","Bug","1","Released","sven....@axis.com","CommitValidation warning messages no longer displayed in terminal","Mar 29, 2019"
"10665","Bug","4","Released","","Bazel: incompatible_merge_genfiles_directory","Mar 29, 2019"
"10664","","6","Released","","insert failure on ACCOUNT_PATCH_REVIEWS","Mar 29, 2019"
"10663","Feature","6","Accepted","","FR: Allow opening the patch file in the browser","Mar 29, 2019"
"10662","","6","AwaitingInformation","","change landed but it's still in my outgoing reviews","Mar 29, 2019"
"10661","","6","AwaitingInformation","","Repository browser: project name column width too small","Mar 28, 2019"
"10660","","5","Accepted","","ag/ hangs for a long time on first open","Mar 28, 2019"
"10659","","5","New","","Navigation in a comment doesn't work on Firefox 66.0.1 (64-bit)","Mar 28, 2019"
"10658","Bug","2","Released","brohlfs@google.com","syntax-function-color should not be orange","Mar 27, 2019"
"10657","Bug","7","New","","Import of github repo into gerrit is failing","Mar 27, 2019"
"10656","Bug","2","Released","","master branch does not build in Eclipse","Mar 27, 2019"
"10654","","1","Invalid","","Android CLA loops","Mar 26, 2019"
"10653","Bug","2","Submitted","brohlfs@google.com","building image-diff failing with undefined variable","Mar 26, 2019"
