"ID","Type","Stars","Status","Owner","Summary","Opened"
"1116","Bug","2","CannotReproduce","","Patch sets have janky formatting","Aug 27, 2011"
"1115","Bug","2","CannotReproduce","","Always tell me when showing a non-default patch set comparison","Aug 27, 2011"
"1114","Bug","2","CannotReproduce","","Access interface should provide visual success feedback on commit","Aug 26, 2011"
"1113","Bug","1","Invalid","","Build error with Sourcery-G++-Lite (CodeSourcery compiler version Sourcery G++ Lite 2011.03-41 for ARM GNU/Linux gcc-4.5.2)","Aug 26, 2011"
"1112","Feature","1","Duplicate","","It would be great to be able to flag the commits waiting for review according to their difficulty.","Aug 26, 2011"
"1111","Bug","0","Invalid","","Gerrit code review failed to detect the solanawe_mr1_blocker for product5","Aug 26, 2011"
"1110","Feature","1","Submitted","","support authentication with username and HTTP password","Aug 25, 2011"
"1109","Bug","1","Released","","Search via DMS ID","Aug 25, 2011"
"1108","Bug","2","CannotReproduce","","Email address popup display issue","Aug 24, 2011"
"1107","Bug","45","Released","","Gerrit accepted and merged change Id's that had already been merged to a different branch","Aug 24, 2011"
"1106","Bug","2","Released","","Permission only projects generate errors from replication","Aug 24, 2011"
"1105","Feature","2","Invalid","","Is that better increase one method of Authentication method?","Aug 23, 2011"
"1104","Bug","4","WontFix","","user can not input full name","Aug 23, 2011"
"1103","Feature","4","Duplicate","","Allow account deletion through the SSH interface","Aug 20, 2011"
"1102","Feature","4","Accepted","","Allow account merging through the SSH interface","Aug 20, 2011"
"1101","Bug","2","CannotReproduce","","searching by abbreviated change-id returns no result","Aug 19, 2011"
"1100","Feature","49","Released","","All draft comments should be sent out with the review.","Aug 19, 2011"
"1099","Feature","17","Released","","User should be able to remove patchsets","Aug 19, 2011"
"1098","Bug","3","Duplicate","","When looking at diffs between patchsets, irrelevant changes are displayed.","Aug 19, 2011"
"1097","Bug","50","Accepted","","Gerrit sends too many emails, it would be better if the submitter could control this","Aug 19, 2011"
"1096","Bug","7","CannotReproduce","","LDAP account with email address results to Gerrit profile with no email address and no notifications","Aug 17, 2011"
"1095","Feature","4","Released","de...@spotify.com","The gerrit command line API should have more complete account management functionality","Aug 17, 2011"
"1094","Feature","2","Incomplete","","gerrit query ssh API missing files changed information","Aug 17, 2011"
"1093","Feature","1","Released","mf...@codeaurora.org","gerrit query ssh API missing uploaded date information","Aug 16, 2011"
"1092","Bug","1","Invalid","","Cannot see the +2 option in Code Review","Aug 15, 2011"
"1091","Bug","6","Released","","Documentation doesn't match with access control options in 2.2.1","Aug 15, 2011"
"1090","Bug","0","Invalid","","Change Ic9bf76f7: p990: Use updated GPS userspace leads to GPS fix times of 10 minutes and more","Aug 15, 2011"
"1089","Feature","4","WontFix","","Add a 'AccessRights' tab in group-detail view","Aug 13, 2011"
"1088","Bug","12","Released","","Support Kerberos authentication in SSHd","Aug 12, 2011"
"1087","Bug","11","Invalid","","Gerrit doesn't survive database restart cleanly","Aug 11, 2011"
"1086","Bug","1","Duplicate","","NPE when trying to modify the access control for a gilt repo","Aug 11, 2011"
"1085","Feature","1","Invalid","","Please Change my username.","Aug 10, 2011"
"1084","Bug","2","WontFix","","wrap long first lines of commit messages in the ui","Aug 10, 2011"
"1083","Feature","4","Released","","Review button on a change should open the review dialog inline on the original change page instead of on a new page","Aug 9, 2011"
"1082","Bug","4","Duplicate","","Gerrit displays ??? instead of Russin letters in comments","Aug 8, 2011"
"1081","Bug","2","Invalid","","How can I modify my user name ","Aug 8, 2011"
"1080","Bug","2","CannotReproduce","","Referenced classpath provider does not exist: org.eclipse.m2e.launchconfig.classpathProvider ","Aug 7, 2011"
"1079","Feature","1","Invalid","","mario 64 problem","Aug 7, 2011"
"1078","Feature","1","Released","","keyboard shortcuts for faster movement through files","Aug 6, 2011"
"1077","Bug","3","Released","","off-screen cursor does not force refocus when using keyboard shortcuts","Aug 6, 2011"
"1076","Bug","2","Released","","New Contributor Agreement link doesn't work","Aug 5, 2011"
"1075","Bug","2","Duplicate","","NPE while trying to access ""access"" settings for a project","Aug 5, 2011"
"1074","Bug","4","Invalid","","Permissions of refs/changes/* not group-writable","Aug 3, 2011"
