"ID","Type","Stars","Status","Owner","Summary","Opened"
"2339","Bug","2","New","","No warning/error on failure to label ","Dec 12, 2013"
"2338","Feature","4","Released","david...@gmail.com","InlineEdit: Allow editing of changes in browser","Dec 12, 2013"
"2337","Bug","1","WontFix","","ChangeScreen2: Cannot open file diffs in IE8","Dec 12, 2013"
"2336","Feature","2","New","","Link to default dashboard from Projects sub tabs (List, General, Branches)","Dec 12, 2013"
"2335","Feature","16","Accepted","","Project detail page doesn't have repository viewer link","Dec 12, 2013"
"2334","Bug","2","Submitted","","Cannot review code with long line in ChangeScreen2","Dec 12, 2013"
"2333","Bug","1","Invalid","","git clone/fetch over http does not work for projects in subfolder without /p/ in the URL","Dec 11, 2013"
"2332","Feature","3","Accepted","","Allow token replacement for project name in commentlinks","Dec 11, 2013"
"2331","Bug","4","Released","","change-merged event contains wrong patch set number when using cherry-pick merge strategy","Dec 11, 2013"
"2330","Bug","3","Released","","SideBySide2 is unusable on small screens","Dec 11, 2013"
"2329","Bug","2","Invalid","","Can not sign in with yahoo account","Dec 11, 2013"
"2327","Bug","1","WontFix","","ChangeScreen2: Page title not shown properly in IE8","Dec 11, 2013"
"2326","Bug","1","CannotReproduce","","ChangeScreen2: Commit message linebreaks not shown in IE8","Dec 11, 2013"
"2325","Bug","9","Released","","Very slow diff page for large files","Dec 11, 2013"
"2324","Bug","2","New","","Didn't appear bottom scrollbar for diff view ","Dec 10, 2013"
"2323","Bug","7","Accepted","","Up to change from unified diff jumps to ChangeScreen1","Dec 9, 2013"
"2322","Bug","3","Released","","All changes appear with status ""Merge Conflict""","Dec 9, 2013"
"2321","Bug","2","New","","Add a single-click button for all labels","Dec 9, 2013"
"2320","Bug","2","Released","sop@google.com","ChangeScreen2: C++ files are not syntax highlighted in cm editor","Dec 9, 2013"
"2319","Feature","3","Released","","'Expand all lines' link at each 'skipping xxx lines' horizontal break","Dec 9, 2013"
"2318","Bug","1","Released","","""Report Bug"" link is ambiguous about what it is for reporting bugs in","Dec 9, 2013"
"2317","Bug","1","Invalid","","WIFI LG E975","Dec 9, 2013"
"2316","Bug","1","Invalid","","wifi ","Dec 9, 2013"
"2315","Bug","4","Released","","REST-API: FetchInfo is empty when download-commands-plugin is not installed","Dec 8, 2013"
"2314","Bug","2","New","","ChangeScreen2: css min width is not defined ","Dec 7, 2013"
"2313","Feature","1","Released","","ChangeScreen2: Mark outdated changes in Related Changes tab page","Dec 7, 2013"
"2312","Bug","3","WontFix","","Projects not listed in the project screen if they are in subfolders","Dec 6, 2013"
"2311","Bug","3","Invalid","","can not reindex","Dec 6, 2013"
"2310","Bug","1","Invalid","","API build fails","Dec 6, 2013"
"2309","Bug","1","WontFix","","ChangeScreen2: submit button still available when change is in state ""submitted; merged pending""","Dec 6, 2013"
"2308","Bug","3","Released","","Related changes not shown for merged changes","Dec 5, 2013"
"2307","Feature","1","Released","","ChangeScreen2: disable send button until inline comments preview has loaded","Dec 5, 2013"
"2306","Bug","5","New","","ERROR, but committer email address DOES match the user account.","Dec 5, 2013"
"2304","Bug","3","New","","Deleted file presents broken ""download"" link on left-hand side-by-side","Dec 4, 2013"
"2303","Bug","2","Invalid","","Browser crashed on new Incognito","Dec 3, 2013"
"2302","Bug","13","Submitted","","Merged commit disappeared","Dec 3, 2013"
"2301","Bug","1","Duplicate","","Commit message can be edited by user who has not signed CLA","Dec 3, 2013"
"2300","Bug","1","Released","","""Conflicts with"" tab appears before ""Related changes"" tab","Dec 3, 2013"
"2299","Feature","2","Released","","Rainbow coloring is distracting","Dec 3, 2013"
"2298","Feature","1","Released","","Can a patch in github be integrated into gerrit","Dec 2, 2013"
"2297","Bug","1","Invalid","","Unable to commit code in gerrit","Dec 2, 2013"
"2296","Bug","31","Duplicate","","git push 1 object fail with gerrit 2.6","Dec 2, 2013"
"2295","Bug","6","New","","git clone hangs with repo containing big items","Dec 2, 2013"
"2294","Feature","2","Duplicate","","Detect changes based on commits that are not in target branch","Dec 2, 2013"
"2293","Bug","1","Invalid","","pac_jfltevzw JLS36I - Soft reboot after call end when resuming audio stream through BT","Dec 1, 2013"
"2292","Bug","1","Invalid","","Phone freeze/crash version 4.4-20131128-i9300-NIGHTLY","Nov 30, 2013"
"2291","Feature","3","New","","New branch created in ref-update hook is not visible from ReceiveCommits.java:parseMagicBranch(...)","Nov 29, 2013"
"2290","Bug","2","New","","Allow defining a new top level resource from a plugin","Nov 29, 2013"
"2289","Bug","1","Invalid","","kernel error building cm 11 device htc dlx","Nov 28, 2013"
"2288","Bug","2","New","","database related error when adding user via set-account on 2.5.2","Nov 28, 2013"
"2287","Bug","4","New","","Cannot approve merge commit when submitted before dependency has been approved","Nov 28, 2013"
"2286","Bug","2","Released","","""Updated Changes"" are listed when they have not been updated","Nov 28, 2013"
"2285","Bug","2","New","","Respect newlines in comments and messages","Nov 28, 2013"
"2284","Bug","3","New","","""internal server error"" when pushing to refs/for/branch","Nov 28, 2013"
"2283","Feature","2","New","","Obscure e-mail addresses on change detail pages","Nov 28, 2013"
"2282","Bug","4","New","","gerrit server 'remote reject'","Nov 27, 2013"
"2281","Bug","1","Released","","Change is not reindexed after updating commit message","Nov 27, 2013"
"2280","Bug","1","CannotReproduce","","gerrit.war shows wrong version number","Nov 26, 2013"
"2279","Bug","5","Released","","ChangeScreen2: Parent commit is missing","Nov 26, 2013"
"2278","Bug","1","Invalid","","Author date not updated","Nov 26, 2013"
"2277","Bug","1","CannotReproduce","","SideBySide2: Long lines are truncated","Nov 26, 2013"
"2276","Bug","2","Duplicate","","SideBySide2: shortcut key 'f' is not implemented","Nov 26, 2013"
"2275","Bug","5","New","","Login loop with LDAP","Nov 26, 2013"
"2274","Bug","1","Invalid","","VM/AOC: Add some codes to build for stlport and libcutils","Nov 25, 2013"
"2273","Bug","1","Invalid","","VM/AOC: Remove the dependence on LLVM when building art in TVM4.0.","Nov 25, 2013"
"2272","Bug","1","Invalid","","AOC:build error as new syntax feature is not recognized by gcc-4.6","Nov 25, 2013"
"2269","Bug","4","New","","USER_NAME_PATTERN doesn't permit '@' (commonly encounterd with kerberos ""username@realm"")","Nov 22, 2013"
"2268","Bug","4","New","","ref-update hook does not block merges","Nov 22, 2013"
"2267","Feature","2","Duplicate","","Show the Patch Set number in the Code Review Dashboard","Nov 20, 2013"
"2266","Bug","2","New","","Remove Group Frm Reviewers List","Nov 20, 2013"
"2265","Feature","5","New","","New submit action ""Cherry Pick If Necessary""","Nov 19, 2013"
"2264","Bug","2","New","","Creating projects with ""/"" from Web results in 501 error (version 2.7)","Nov 19, 2013"
"2263","Bug","2","New","","The link to the documentation disapeared after upgrading the plugins","Nov 19, 2013"
"2262","Bug","2","WontFix","","SideBySide2: Cannot start an inline comment by double-clicking on a line","Nov 18, 2013"
"2261","Bug","2","New","","Gerrit stream API should have indicators for the source of a patchset","Nov 16, 2013"
"2260","Bug","9","Released","","LDAP horrendous login time due to recursive lookup","Nov 16, 2013"
"2259","Bug","3","New","","fatal: ""--verified"" is not a valid option if label ""Verified"" is only activated for a single project, not for All-Projects","Nov 15, 2013"
"2258","Bug","4","Invalid","","not able to start my server","Nov 15, 2013"
"2257","Feature","2","Released","","Ability to change Default Submit Type","Nov 15, 2013"
"2256","Bug","3","New","","All -> Merged page loads too slowly (~30 seconds) and generates many (~1000) queries to the database","Nov 15, 2013"
"2255","Bug","9","Released","","Can not add ldap group to gerrit group","Nov 14, 2013"
"2254","Bug","2","New","","Patch author/committer and files are switched after changing author and pushing new patch.","Nov 13, 2013"
"2253","Bug","2","Released","","Make favourite ""star"" use the hand cursor","Nov 12, 2013"
"2252","Bug","2","New","","Many ""unwanted"" changes when merging between repos and pushing to refs/for","Nov 12, 2013"
"2251","Bug","1","Released","","Inline comments in commit message not included in email notification","Nov 11, 2013"
"2250","Bug","1","Invalid","","2.8-rc0 with PostgreSQL backend appears to require superuser","Nov 9, 2013"
"2249","Bug","1","WontFix","","Delete-project plugin for Gerri 2.5","Nov 8, 2013"
"2248","Bug","1","Released","","Gerrit UI and REST permit changing the topic on a merged change","Nov 8, 2013"
"2247","Feature","3","New","","[GITBLIT] Add links to gerrit ","Nov 8, 2013"
"2246","Bug","4","Duplicate","","Gerrit botched refs/heads/master due to some concurrent access bug?","Nov 7, 2013"
"2245","Bug","2","WontFix","","ChangeScreen2: trailing whitespace is highlighted in non-changed lines","Nov 7, 2013"
"2244","Bug","2","Released","","Change with path conflict ends in ""Submitted, merge pending status","Nov 7, 2013"
