"ID","Type","Stars","Status","Owner","Summary","Opened"
"8699","","3","Invalid","","Can't delete repository, and marking hidden doesn't hide it properly","Apr 6, 2018"
"8698","","3","New","","Include revert reason in ""$foo reverted this change"" message","Apr 5, 2018"
"8697","Bug","4","Submitted","","Re-add ability to silently ignore invalid votes","Apr 5, 2018"
"8696","Bug","3","New","","Hard to spot whether comment is resolved","Apr 5, 2018"
"8695","","2","AwaitingInformation","","Horizontal Navigation left to right","Apr 5, 2018"
"8694","","4","New","","Owner of a CL is also considered a reviewer? Messes up with search results.","Apr 5, 2018"
"8693","","1","Duplicate","","gerrit sends review emails out of order","Apr 5, 2018"
"8692","","1","Duplicate","","Reply dialog: Moving myself from reviewer to CC does not work in a single update.","Apr 5, 2018"
"8691","","4","New","","Double-clicking a line to enter a comment will often select the next line","Apr 5, 2018"
"8690","Bug","2","Released","","Two ssh commands (index changes and index projects) do not work with elasticsearch index type","Apr 4, 2018"
"8689","","1","Duplicate","","Cannot mark all files as unreviewed","Apr 4, 2018"
"8688","Bug","5","New","","Changes's subject data truncation in NoteDb automigrate+trial mode","Apr 4, 2018"
"8687","","2","Released","luca....@gmail.com","Plugin-manager v2.15 doesn't seem to work for docker containers","Apr 4, 2018"
"8686","","1","Duplicate","","UX issue: non-inline comments are hard to notice","Apr 4, 2018"
"8684","Bug","2","New","","Change details that are unsubmittable because of their relation chain have submittable:true","Apr 4, 2018"
"8683","Bug","2","New","","""Press c to comment"" tooltip could be aligned better","Apr 4, 2018"
"8682","","1","Duplicate","","Displaying code's indentation differently, when compared with Old UI","Apr 3, 2018"
"8680","","2","Duplicate","","New UI lacks file diff indicators in scrollbar area","Apr 3, 2018"
"8679","","1","WontFix","","Comment threads are amazing thank you EOM","Apr 3, 2018"
"8678","","5","Released","","Cannot edit mark_reviewed from /settings","Apr 3, 2018"
"8677","Bug","1","Released","masayasuzuki@google.com","All PUT/POST REST-API with rawInput are broken in Gerrit v2.15","Apr 3, 2018"
"8676","","1","Duplicate","","New UI is missing keyboard shortcuts for navigating over related changes","Apr 3, 2018"
"8675","","3","AwaitingInformation","","Comments on old patch sets are difficult to work with","Apr 3, 2018"
"8674","","1","Duplicate","","Can't see the ""author"" of a change","Apr 3, 2018"
"8673","","3","New","","notify.name.email = group NAME does not notify though using email address directly works fine in 2.8.1","Apr 2, 2018"
"8671","","2","Released","","Redesign the admin view with a new look and mobile optimise it","Apr 1, 2018"
"8670","Feature","3","New","","Support filtering in groups audit log","Mar 31, 2018"
"8669","Feature","3","New","","Support pagination in audit log","Mar 31, 2018"
"8668","","5","Duplicate","","PgUp/Dn keys don't change the current line","Mar 31, 2018"
