"ID","Type","Stars","Status","Owner","Summary","Opened"
"1826","Feature","21","Duplicate","","Sort by dependencies","Mar 13, 2013"
"1825","Bug","1","Invalid","","ERROR: fatal: Couldn't find remote ref refs/changes....","Mar 13, 2013"
"1824","Bug","1","Invalid","","repo: repo sync should force fast-forward merge","Mar 13, 2013"
"1823","Bug","1","Invalid","","repo: repo sync should use the tag name instead of object identifier of the tag","Mar 13, 2013"
"1822","Bug","1","Submitted","","re-authentication failure with HTTP authentication","Mar 12, 2013"
"1821","Bug","1","Submitted","","Endless redirect when setting maxAge of web_sessions cache to less than 60 seconds","Mar 12, 2013"
"1820","Feature","1","Released","jspur...@google.com","REST api: Get patch detail (comments)","Mar 12, 2013"
"1819","Feature","1","Released","jspur...@google.com","REST api: Get change detail messages","Mar 12, 2013"
"1818","Bug","5","New","","failed to update full name for local gerrit user: The realm doesn't allow editing names","Mar 11, 2013"
"1817","Bug","3","AwaitingInformation","","update ownerGroupID to ownerGroupUUID failing","Mar 7, 2013"
"1816","Bug","3","New","","Comment missing in some views","Mar 7, 2013"
"1815","Feature","3","Released","","Use new refs/for/ syntax to specify base commit for pushing-for-review","Mar 7, 2013"
"1814","Bug","2","Released","","Column-order ""code-review/verified"" different in list and detail-view","Mar 6, 2013"
"1813","Bug","1","Invalid","","can't update contact information and can't submit review until i do","Mar 5, 2013"
"1812","Feature","1","Duplicate","","Ability to take ownership of the review","Mar 5, 2013"
"1811","Bug","3","Duplicate","","Single-page file view retained when following link to next file from a ""diff"" view ","Mar 5, 2013"
"1810","Bug","1","Invalid","","Make commit hash in cherry-pick comments a link to the Gitweb instance","Mar 3, 2013"
"1809","Bug","1","Duplicate","","WebUI slows down when going through a large number of files","Mar 1, 2013"
"1808","Bug","1","CannotReproduce","","Uploading a new patch set causes reviewers to be removed from the change","Feb 27, 2013"
"1807","Bug","1","Duplicate","","Search failed when input specific query","Feb 27, 2013"
"1806","Feature","2","New","","MySQL -- Add switch to [database] for turning on SSL","Feb 27, 2013"
"1805","Bug","1","Submitted","","Authentication with CLIENT_SSL_CERT_LDAP doesn't work if certificate contains email","Feb 26, 2013"
"1804","Bug","2","Submitted","","Editing commit message from web causes reviews to be cleared","Feb 26, 2013"
"1803","Bug","6","New","","Manually pushing a change to a *different* branch marks the patch as merged","Feb 25, 2013"
"1802","Bug","16","New","","Create reference access allows user to push through unreviewed commits","Feb 25, 2013"
"1801","Bug","8","Submitted","","Setting ""Display Patch Sets In Reverse Order"" ignored after submitting edited commit message","Feb 24, 2013"
"1800","Feature","2","New","","query the review comments added in a change id","Feb 24, 2013"
"1799","Bug","3","New","","Referrals not followed when authentication is simple","Feb 23, 2013"
"1798","Bug","6","Submitted","","Search index does not update when editing commit message","Feb 23, 2013"
"1797","Bug","3","New","","Blue bar in diff is duplicated","Feb 22, 2013"
"1796","Bug","5","Released","","Search field remains visibly ""on top"" when working in commit message editor dialog","Feb 21, 2013"
"1795","Bug","2","Submitted","","Changes are displayed with blank owner if owner account's name is a blank string","Feb 21, 2013"
"1794","Bug","1","Invalid","","can't rotate screen","Feb 20, 2013"
"1793","Feature","1","Invalid","","Apollo Doesn't Show Artist / Album / Title information over Bluetooth","Feb 19, 2013"
"1792","Bug","1","Invalid","","Gerrit openid Registration fails","Feb 18, 2013"
"1791","Bug","1","Invalid","","display problem","Feb 18, 2013"
"1790","Bug","1","Duplicate","","Array index 5368 out of range when clicking a file","Feb 17, 2013"
"1789","Bug","3","New","","Gerrit repository broken after changing project settings or garbage collection","Feb 16, 2013"
"1788","Bug","1","Invalid","","In Calc, when loading a sheet with formulas, does not control the format of negative numbers in red","Feb 15, 2013"
"1787","Bug","2","Submitted","","Sign in popup does not autocompleted by browsers","Feb 14, 2013"
"1786","Bug","8","CannotReproduce","","Diff highlights wrong character","Feb 13, 2013"
"1785","Bug","5","New","","Change-Id no longer easy to copy/paste","Feb 13, 2013"
"1784","Bug","6","Submitted","","Keyboard shortcut ""r"" (Review and publish comments) broken as ","Feb 13, 2013"
"1783","Bug","3","New","","Intermittent LDAP failures produce incorrect approvals","Feb 13, 2013"
"1782","Feature","4","New","","Showing the ""parent"" project in the project list view","Feb 13, 2013"
"1781","Bug","3","New","","Submitting a patch set, instead of being added as a reviewed breaks threading","Feb 12, 2013"
"1780","Bug","2","Invalid","","Admin Tab not visible","Feb 7, 2013"
"1778","Bug","3","New","","Reviewers mail contains name of the first reviewer","Feb 7, 2013"
"1777","Bug","3","New","","Gerrit not entirely removing email addresses","Feb 6, 2013"
"1776","Bug","3","New","","Notification email subject gets spurious LF character when template is not ending with a macro","Feb 3, 2013"
"1775","Bug","0","Invalid","","Bluetooth is not working","Feb 3, 2013"
"1774","Feature","2","New","","Failback to plain color diff when google-code-prettify failing","Jan 31, 2013"
"1773","Bug","2","Invalid","","No sound while on call and connecting a Headphone","Jan 29, 2013"
"1772","Bug","4","Accepted","sop@google.com","Truncated replies to large /changes/ queries set ""_more_changes: True"" in expected ways","Jan 26, 2013"
"1771","Bug","4","New","","SECURITY ISSUE: Users are still able to SSH after being removed from OpenID or LDAP","Jan 26, 2013"
"1770","Bug","4","New","cranger@google.com","Reject creation of internal groups that contain a namespace in their name","Jan 25, 2013"
"1769","Bug","1","Invalid","","front camera randomly crashes during recording ","Jan 24, 2013"
"1768","Bug","9","New","","Not possible to edit project","Jan 23, 2013"
"1767","Bug","1","Released","","When an annotated tag push is properly rejected, the error message says ""Create Reference"" instead of ""Push Annotated Tag""","Jan 23, 2013"
"1766","Bug","1","WontFix","","gerrit-review.googlesource.com refuses non gmail address","Jan 22, 2013"
"1765","Feature","2","New","","Customize gerrit display style or color","Jan 21, 2013"
"1764","Feature","1","Duplicate","","Support different colors for star icon","Jan 18, 2013"
"1763","Feature","2","Duplicate","","Automatically assign default reviewers per repo","Jan 18, 2013"
"1762","Bug","1","Duplicate","","Gerrit cannot display a file changing from symlink to a regular file","Jan 18, 2013"
"1761","Bug","3","AwaitingInformation","","gerrit-via-war should ignore HUP","Jan 17, 2013"
"1760","Bug","1","Invalid","","Encryption Not Functioning","Jan 17, 2013"
"1759","Bug","1","Submitted","","Seeing 'Intraline difference not available due to server error.' on 2.4.2","Jan 16, 2013"
"1758","Bug","3","New","","Overview page doesn't show reviewers for merged commits","Jan 15, 2013"
"1757","Bug","15","New","","Search doesn't respect OR anymore","Jan 15, 2013"
"1756","Feature","2","New","","SSHD should support a MOTD","Jan 14, 2013"
"1755","Bug","1","Invalid","","Trebuchet FC on uninstall ","Jan 13, 2013"
"1754","Feature","1","Duplicate","","Ability to view all draft patch sets","Jan 11, 2013"
"1753","Feature","6","New","","Add multiple reviewers at once","Jan 10, 2013"
"1752","Bug","4","Released","","Command line gerrit review fails when same sha1 is present in more than one project or branch","Jan 9, 2013"
"1751","Bug","4","New","","ERROR com.google.gerrit.server.git.ReceiveCommits : Only 0 of 0 new change refs created in xxx; aborting","Jan 9, 2013"
"1750","Bug","0","Invalid","","camera: add power mode support commit breaks the build","Jan 9, 2013"
"1749","Bug","4","Submitted","","Review view occasionally does not load diff and only displays header and footer","Jan 8, 2013"
