"ID","Type","Stars","Status","Owner","Summary","Opened"
"108","Bug","0","Released","code-...@gtempaccount.com","URL linkification pulls in trailing right parenthesis","Sep 25, 2009"
"107","Feature","12","WontFix","","Allow git:// daemon hosted inside of Gerrit","Sep 25, 2009"
"106","Feature","76","Released","","Show full merge diff on merge commits","Sep 25, 2009"
"105","Bug","0","Released","","openid4java doesn't work behind proxy","Sep 25, 2009"
"104","Feature","0","Released","code-...@gtempaccount.com","Enforce ssh user names to be unique per account","Sep 25, 2009"
"103","Feature","0","Released","code-...@gtempaccount.com","Advertise our SSH host key fingerprint through the web","Sep 25, 2009"
"102","Feature","0","Released","code-...@gtempaccount.com","Remove iframe usage in OpenID authentication","Sep 25, 2009"
"101","Bug","0","Released","code-...@gtempaccount.com","OpenID authentication with Google Accounts fails","Sep 25, 2009"
"100","Bug","0","WontFix","","ie6: initial gerrit page load crashes","Sep 25, 2009"
"99","Bug","0","WontFix","","ie6: sign-in warns ""page contains both secure and nonsecure items""","Sep 25, 2009"
"98","Bug","0","Released","code-...@gtempaccount.com","Don't allow merged changes to be abandoned","Sep 25, 2009"
"97","Feature","6","WontFix","","Allow patch files to be submitted over the web","Sep 25, 2009"
"96","Feature","0","WontFix","","Bind Gerrit on review.source.android.com also to port 22","Sep 25, 2009"
"95","Bug","0","Released","code-...@gtempaccount.com","Missorted tree during merge in git://android.git.kernel.org/platform/external/elfutils","Sep 25, 2009"
"94","Bug","0","Released","code-...@gtempaccount.com","Can't view change https://review.source.android.com/8981","Sep 25, 2009"
"93","Feature","40","Released","","Display inline file comments below change message in ChangeScreen","Sep 25, 2009"
"92","Bug","0","Released","code-...@gtempaccount.com","Gerrit leaks file descriptors - too many open files","Sep 25, 2009"
"91","Feature","0","Released","code-...@gtempaccount.com","Delay UI update until Screen instance is ready","Sep 25, 2009"
"90","Bug","0","WontFix","code-...@gtempaccount.com"," no such file extra/jetty_sslproxy.xml in gerrit-2.0.4.war","Sep 25, 2009"
"89","Bug","0","Released","code-...@gtempaccount.com","ie6: Dates in message panels line wrap","Sep 25, 2009"
"88","Bug","0","WontFix","","ie6: Prev/Next ""icons"" below All Open Changes aren't rendered correctly","Sep 25, 2009"
"87","Bug","0","Released","","ie6: Patch side-by-side view looks like something the cat dragged in","Sep 25, 2009"
"86","Bug","0","Released","code-...@gtempaccount.com","ie6: Back button is partially broken","Sep 25, 2009"
"85","Bug","0","Released","code-...@gtempaccount.com","ie6: Newlines aren't being honored correctly","Sep 25, 2009"
"84","Feature","0","WontFix","","Support Microsoft Internet Explorer 6","Sep 25, 2009"
"83","Feature","0","Released","code-...@gtempaccount.com","Make sign-out really invalidate all cookies","Sep 25, 2009"
"82","Bug","0","Released","code-...@gtempaccount.com","canonical_url interfers with https:// and http:// on same server","Sep 25, 2009"
"81","Bug","1","Released","code-...@gtempaccount.com","Can't repack a repository while Gerrit is running","Sep 25, 2009"
"80","Bug","0","Released","code-...@gtempaccount.com","Push over SSH to refs/heads/$branch gives ""invalid old id sent"" error message","Sep 25, 2009"
"79","Bug","0","Released","code-...@gtempaccount.com","Better handle a delete pushed to a change ("":refs/changes/n"")","Sep 25, 2009"
"78","Feature","1","WontFix","bklar...@gmail.com","Broadcast Email","Sep 25, 2009"
"77","Feature","0","Released","code-...@gtempaccount.com","Display who, when a change was submitted","Sep 25, 2009"
"76","Bug","0","Released","code-...@gtempaccount.com","Clean path merge failed to merge automatically","Sep 25, 2009"
"75","Feature","0","Released","code-...@gtempaccount.com","Upgrade to GWT 1.6.0","Sep 25, 2009"
"74","Bug","0","WontFix","code-...@gtempaccount.com","Hot reloads in Jetty still leak memory","Sep 25, 2009"
"73","Bug","0","Released","code-...@gtempaccount.com","Reply with comments didn't thread onto the original change message in GMail","Sep 25, 2009"
"72","Feature","0","Released","code-...@gtempaccount.com","Make review comments standout more","Sep 25, 2009"
"71","Feature","33","Submitted","","Leave approval bits alone if replacement patch is virtually identical","Sep 25, 2009"
"70","Feature","13","Released","","Provide a way to automatically CC people on changes that touch files whose names match certain patterns","Sep 25, 2009"
"69","Feature","0","Released","code-...@gtempaccount.com","Gerrit should generate more descriptive merge commit messages","Sep 25, 2009"
"68","Bug","3","WontFix","","Show all missing dependencies on change page","Sep 25, 2009"
"67","Feature","6","WontFix","sop@google.com","Changes should defer merging until merge commits are ready","Sep 25, 2009"
"66","Bug","0","Released","code-...@gtempaccount.com","Side by side compare should always show comments","Sep 25, 2009"
"65","Feature","3","Released","","Ability to run scripts/checkpatch.pl on patches","Sep 25, 2009"
"64","Feature","6","Released","","Export approval data as a Git note when a change is merged","Sep 25, 2009"
"63","Feature","0","WontFix","code-...@gtempaccount.com","E-mail notifications from Gerrit should come from a generic e-mail address","Sep 25, 2009"
"62","Bug","0","Released","code-...@gtempaccount.com","Gerrit doesn't work on IE 7","Sep 25, 2009"
"61","Bug","0","Released","code-...@gtempaccount.com","100% similarity rename causes database error on side-by-side view","Sep 25, 2009"
"60","Feature","1","Released","nsall...@google.com","Per-branch access controls","Sep 25, 2009"
"59","Bug","0","Released","code-...@gtempaccount.com","No links from side-by-side view back to the associated change","Sep 25, 2009"
"58","Bug","0","Released","code-...@gtempaccount.com","Missing LF after review status is added to a new message","Sep 25, 2009"
"57","Bug","0","Released","code-...@gtempaccount.com","submit and response emails from gerrit don't end up in the same thread in gmail","Sep 25, 2009"
"56","Bug","0","Released","code-...@gtempaccount.com","uploaded patches marked as approved / verified.","Sep 25, 2009"
"55","Feature","0","Released","code-...@gtempaccount.com","show the git command to fetch a change on the change page","Sep 25, 2009"
"54","Feature","0","Released","code-...@gtempaccount.com","if a change is revised and the sha of the new commit matches a commit in the tree, move it to submitted","Sep 25, 2009"
"53","Bug","0","Released","code-...@gtempaccount.com","Don't log ""fatal: A Contributor Agreement must be completed before uploading""","Sep 25, 2009"
"52","Bug","0","Released","code-...@gtempaccount.com","Mina SSHD debug message ""Increase server local  window"" in server log","Sep 25, 2009"
"51","Feature","71","Started","","ability to work with patchsets as well as single changes","Sep 25, 2009"
"50","Feature","0","Duplicate","code-...@gtempaccount.com","would like ability to view all/open/etc changes on a per-project basis","Sep 25, 2009"
"49","Bug","0","Released","code-...@gtempaccount.com","Mine screen loads empty rather than with a login dialog","Sep 25, 2009"
"48","Bug","9","Submitted","","Require project owner status to create a group","Sep 25, 2009"
"47","Bug","0","WontFix","code-...@gtempaccount.com","Mobile phone sign in dialog hack doesn't work on Android","Sep 25, 2009"
"46","Bug","0","Released","code-...@gtempaccount.com","Corporate Contributor License Agreement not available in gerrit","Sep 25, 2009"
"45","Feature","0","Released","code-...@gtempaccount.com","Allow users to hide the site header / site footer assets by default","Sep 25, 2009"
"44","Feature","72","ChangeUnderReview","","Add support for deletion of groups by REST API","Sep 25, 2009"
"43","Bug","0","Released","code-...@gtempaccount.com","Login with Google Account on Safari 3.2.1 stops on white screen","Sep 25, 2009"
"42","Bug","0","Released","code-...@gtempaccount.com","lines do not wrap around at 100 characters","Sep 25, 2009"
"41","Bug","0","Released","code-...@gtempaccount.com","Cannot abandon a change","Sep 25, 2009"
"40","Bug","0","Released","code-...@gtempaccount.com","Gerrit doesn't work in Opera - Unexpected Error - StatusCodeException","Sep 25, 2009"
"39","Bug","0","WontFix","code-...@gtempaccount.com","openid support does not work with blogger openid delegation","Sep 25, 2009"
"38","Bug","1","Released","s...@google.com","openid support uses delegate as identity","Sep 25, 2009"
"37","Feature","0","Released","code-...@gtempaccount.com","Assign additional reviewers to a change through the web UI","Sep 25, 2009"
"36","Bug","0","Released","code-...@gtempaccount.com","Fix ""no-more-sessions@openssh.com"" in MINA SSHD","Sep 25, 2009"
"35","Bug","0","Released","code-...@gtempaccount.com","Gerrit2 should handle wide commit description messages better","Sep 25, 2009"
"34","Bug","0","WontFix","code-...@gtempaccount.com","OpenID Not grabbing email","Sep 25, 2009"
"33","Feature","0","Released","code-...@gtempaccount.com","Quote the source line when displaying/emailing line level comments","Sep 25, 2009"
"32","Feature","0","Released","code-...@gtempaccount.com","Browse open changes by project","Sep 25, 2009"
"31","Bug","0","Released","code-...@gtempaccount.com","Gerrit2 upload failure","Sep 25, 2009"
"30","Bug","0","Released","code-...@gtempaccount.com","Current patch set should retake focus after coming from a patch view","Sep 25, 2009"
"29","Bug","0","Duplicate","","Database error during push to refs/for/gerrit2 doesn't log actual failure","Sep 25, 2009"
"28","Bug","0","Released","code-...@gtempaccount.com","SSH server log is too verbose on default install","Sep 25, 2009"
"27","Feature","0","Released","code-...@gtempaccount.com","Add a quick search box to type in change numbers","Sep 25, 2009"
"26","Bug","0","WontFix","s...@google.com","Limit the impact of all change RPCs in ChangeListService","Sep 25, 2009"
"25","Feature","0","WontFix","s...@google.com","Change FancyFlexTable to use HTML based construction most of the time","Sep 25, 2009"
"24","Feature","0","WontFix","code-...@gtempaccount.com","Use Google Web Toolkit Incubator's CssResource to make the CSS cacheable","Sep 25, 2009"
"23","Feature","0","Released","code-...@gtempaccount.com","Highlight lines with trailing whitespace in side by side and unified diff views","Sep 25, 2009"
"22","Feature","10","Released","","Permit expanding side-by-side inline as part of the patch set view on the change screen","Sep 25, 2009"
"21","Bug","0","Released","code-...@gtempaccount.com","Support side-by-side interdiff between patch sets","Sep 25, 2009"
"20","Feature","0","Released","code-...@gtempaccount.com","Allow project owners to create new branches through web UI","Sep 25, 2009"
"19","Feature","4","Released","bklar...@gmail.com","Apply regex in comments to create links to issue trackers","Sep 25, 2009"
"18","Feature","4","Submitted","bklar...@gmail.com","Side by side patch view doesn't allow expanding lines of context","Sep 25, 2009"
