"ID","Type","Stars","Status","Owner","Summary","Opened"
"6487","","1","Duplicate","","URLs with + don't work properly","Jun 13, 2017"
"6486","","7","Released","beckysiegel@google.com","Show comment/unresolved comment count in diffbase selector","Jun 13, 2017"
"6485","","1","Duplicate","","Editing summary takes WAY TOO LONG","Jun 13, 2017"
"6484","","3","Released","vikt...@google.com","Footer floats by in the middle of the page","Jun 13, 2017"
"6483","","3","New","","""Merged as <SHA-1>"" is confusing for non-ff merges","Jun 13, 2017"
"6481","","3","Accepted","","Scrolling in ""Reply"" dialog scrolls the page in the background.","Jun 13, 2017"
"6480","","2","Released","kaspern@google.com","Do not truncate reviewer list in change metadata","Jun 13, 2017"
"6479","Bug","4","Accepted","","By-Email reviewers and CCs can be removed by anyone","Jun 10, 2017"
"6478","Bug","4","New","","500 Internal Error visible in Gerrit UI in the Code Reviews","Jun 12, 2017"
"6477","Feature","3","Accepted","","Collapse message containing resolved comments","Jun 12, 2017"
"6476","Bug","2","WontFix","","'Create a new change for every ...' not honored when pushing to refs/changes/<change-nbr>","Jun 12, 2017"
"6475","Bug","3","New","","its-jira html is lost during gerrit upgrade","Jun 12, 2017"
"6474","Bug","3","New","","Gerrit's init system creates the folder that it will start without waiting for you to give it a yes or no answer","Jun 11, 2017"
"6473","Bug","1","Released","","Groing to browse in create-project shows it all wrong","Jun 10, 2017"
"6472","Bug","4","Released","luca....@gmail.com","On-line reindex fails for all changes with rules or groups implemented by plugins","Jun 10, 2017"
"6471","","1","Released","","poorly chosen colors for diffs in mail message","Jun 10, 2017"
"6470","","3","Released","logan@google.com","Syntax highlighting for kotlin","Jun 10, 2017"
"6469","","3","Accepted","","No Access-Control-Allow-Origin headers on REST API responses","Jun 10, 2017"
"6468","","3","Accepted","","Mark files reviewed automatically when viewing all diffs at once","Jun 9, 2017"
"6467","","1","Duplicate","","Updating commit message is too slow","Jun 9, 2017"
"6466","","1","WontFix","","WATCHLIST isn't handled for |git cl upload --no-squash|","Jun 9, 2017"
"6465","","1","Invalid","","No email notification for yosin@chromium.org","Jun 9, 2017"
"6464","","2","Duplicate","","Soft change view data refresh","Jun 9, 2017"
"6463","","1","Duplicate","","Can't edit commit message.","Jun 9, 2017"
"6462","Feature","3","Accepted","","Hiding of files not changed between patch sets is confusing","Jun 8, 2017"
"6461","","5","Accepted","","Would be nice if I could drag & drop reviewers to CC or back","Jun 9, 2017"
"6460","","18","Released","milutin@google.com","Can't move myself from reviewer to CC?","Jun 9, 2017"
"6459","Bug","2","Duplicate","","Comment reply box extends outside dialog","Jun 8, 2017"
"6458","","1","Released","beckysiegel@google.com","Related changes jumping","Jun 9, 2017"
"6457","","2","Released","wyatta@google.com","Comment links on files with '+' in the name don't work","Jun 9, 2017"
"6456","","1","Released","","tighten up the label descriptions","Jun 9, 2017"
"6455","","4","Accepted","","ChangeControl.canRemoveReviewer doesn't account for labelAs permissions","Jun 9, 2017"
"6454","","1","Released","kaspern@google.com","Error toasts should always also log to the console.","Jun 9, 2017"
"6453","","1","Duplicate","","""Show comments only"" should only show comments.","Jun 9, 2017"
"6452","Bug","1","Released","aga...@chromium.org","Reland button does nothing (but shows an JS error)","Jun 8, 2017"
"6451","","3","Accepted","","Keyboard shortcuts [] for switching file is not good for (some) non-US keyboard layouts.","Jun 8, 2017"
"6450","","1","Duplicate","","""Show comments only"" doesn't hide all machine-generated comments","Jun 8, 2017"
"6449","Bug","1","Released","","Comment via email feature doesn't work on googlesource.com","Jun 8, 2017"
"6448","","1","Duplicate","","""Reply"" interstitial shows overlapping text when replying to a long message.","Jun 8, 2017"
"6447","","1","Duplicate","","Replying with a comment that contains a long line of text causes it to overflow past the input window","Jun 8, 2017"
"6446","","3","Released","wyatta@google.com","Abstract out PG routing","Jun 8, 2017"
"6445","","1","Duplicate","","Polygerrit doesn't show topic on dashboard","Jun 8, 2017"
"6444","Bug","2","CannotReproduce","kaspern@google.com","Polygerrit loses keyboard focus when moving thru files","Jun 7, 2017"
"6443","Bug","2","WontFix","","Gerrit external id problems in gerrit 2.13.8+","Jun 7, 2017"
"6442","Bug","7","New","dshevitz@google.com","No documentation of Assignee field","Jun 7, 2017"
"6441","Feature","51","Accepted","alic...@google.com","For moved/copied code, diffs should take similarities between existing and added files into account","Jun 7, 2017"
"6440","Bug","4","AwaitingInformation","","Gerrit-2.14 does not launch on Tomcat7 and Tomcat8","Jun 7, 2017"
"6439","","4","Duplicate","logan@google.com","documentation search redirects to nothing, then 404","Jun 7, 2017"
"6438","","3","Accepted","","Gerrit shouldn't send email to everyone in response to cc removals","Jun 7, 2017"
"6437","","4","Released","","Email reply window neither wraps nor scrolls for long links","Jun 7, 2017"
"6436","","3","Accepted","","Comment window cannot be resized","Jun 7, 2017"
"6435","Bug","5","Released","kaspern@google.com","Launch a11y tracker","Jun 7, 2017"
"6434","","2","CannotReproduce","","invalid merge conflict suggestion?","Jun 7, 2017"
"6433","","2","Released","","In admin lists 'loading' doesn't clear out results","Jun 7, 2017"
"6432","Bug","3","New","","change/gr-reply-dialog/gr-reply-dialog-it_test.html fails on Chrome","Jun 7, 2017"
"6431","Bug","3","AwaitingInformation","","I sometimes don't get code review emails","Jun 2, 2017"
"6430","","3","Released","beckysiegel@google.com","Replying to a CL with a top-level comment lets text run out of bounds","Jun 7, 2017"
"6429","Feature","4","Accepted","","Support configuration of file order","May 24, 2017"
"6428","Bug","2","CannotReproduce","","can't comment on CL","Jun 6, 2017"
"6427","Bug","3","New","","[low prio] Show indication about how ""big"" is the CL under review compared to all other recent CLs","Jun 6, 2017"
"6426","","1","WontFix","","cannot change code-review/commit-queue/verified when repling","Jun 6, 2017"
"6425","","1","Released","aga...@chromium.org","Bug: doubled up buttons","Jun 6, 2017"
"6424","Feature","3","New","","Allow adding reviewers by arbitrary email address","Jun 6, 2017"
"6423","Bug","2","Released","","Typing in ""say something nice..."" box is laggy if there's a lot of emails on the CC line","Jun 6, 2017"
"6422","Feature","5","Accepted","","Create a better UX for modifying a change and its metadata","Jun 6, 2017"
"6421","Feature","1","Duplicate","","Create ""Your > CC'd Changed"" menu item to view CC'd issues","Jun 6, 2017"
"6420","Feature","7","Accepted","","Need visible indicator on CL if reviewers haven't been notified by email yet","Jun 6, 2017"
"6419","Bug","7","Released","wyatta@google.com","TypeError: Cannot read property 'submitEntryText' of null","Jun 5, 2017"
"6418","","1","Duplicate","","Code review comments render in a proportional font","Jun 6, 2017"
