"ID","Type","Stars","Status","Owner","Summary","Opened"
"10355","","3","Released","","change ""inline"" weblink suppliers are arbitrarily chosen from hardcoded set of link names","Jan 22, 2019"
"10354","","10","New","",">= 30s to see code review files and related changes","Jan 22, 2019"
"10353","Bug","11","Accepted","","Importer plugin does not build against the 2.16 API","Jan 22, 2019"
"10352","","2","Invalid","","git commit","Jan 21, 2019"
"10351","Feature","1","Invalid","","Ultra save power mode","Jan 21, 2019"
"10350","","7","New","","trouble with its-jira plugin on gerrit 2.16","Jan 21, 2019"
"10349","","1","Invalid","","Camera doesn't work","Jan 20, 2019"
"10348","","7","New","","Repository filter ""swallows"" charaters when typed fast","Jan 19, 2019"
"10347","Feature","8","AwaitingInformation","","[SUGGESTION] Repository browser improvements","Jan 19, 2019"
"10346","Bug","2","Submitted","","New commit-msg hook breaks ""git commit -v""","Jan 19, 2019"
"10345","Feature","7","New","","Option to limit reviewers-by-blame to new users","Jan 19, 2019"
"10344","","3","Released","","Patch Links (gitiles) is not resolved correctly when baseUrl contains a component in PolyGerrit","Jan 19, 2019"
"10343","Bug","6","Accepted","","Index schema versioning: Add support for minor schema upgrades","Jan 19, 2019"
"10342","","8","New","","error 502 loading diff view","Jan 19, 2019"
"10340","Feature","7","New","","Add review by blame of CR+2","Jan 19, 2019"
"10339","Feature","7","New","","reviewers-by-blame should not readd reviewers who have removed themselves","Jan 19, 2019"
"10338","Feature","9","Accepted","","Warn if someone is @mentioned or mentioned@ in message but not reviewer/cc","Jan 19, 2019"
"10337","Bug","7","ChangeUnderReview","","Support a ""Suggest Reviewer"" button in reviewers-by-blame","Jan 18, 2019"
"10336","Bug","2","Submitted","thoma...@yahoo.com","Reviewers-by-blame: Use batch mode for adding reviewers","Jan 18, 2019"
"10335","","2","WontFix","","Notifications with WIP ","Jan 18, 2019"
"10334","Feature","4","Submitted","","Make gitiles-plugin a core gerrit plugin","Jan 18, 2019"
"10332","","6","New","","change the CL number link at the top left to use a https://crrev.com/c/ style link","Jan 18, 2019"
"10331","Bug","2","Submitted","","Fix support for master in reviewers-by-blame","Jan 18, 2019"
"10329","Feature","6","New","","Make it easier to persist the state of large reviews","Jan 18, 2019"
"10328","Feature","8","ChangeUnderReview","","Use a specified account for adding reviewers in reviewers-by-blame","Jan 18, 2019"
"10327","","6","New","","emoji in code review comments handled very suboptimally","Jan 18, 2019"
"10326","Bug","3","Released","","calling /projects/ endpoint on a 2.15 and 2.16 causes an explosion of memory usage","Jan 18, 2019"
"10325","Bug","6","New","","Superproject subscription works after topic which has removal of submodule","Jan 17, 2019"
"10324","Bug","2","Released","","Repository still listed after deletion - requires page reload (F5)","Jan 17, 2019"
"10323","Feature","1","WontFix","","Analytics Dashboard importer dump kibana data and settings","Jan 17, 2019"
"10322","Bug","7","New","luca....@gmail.com","Gerrit projects are reindexed during init when there is no need for it","Jan 17, 2019"
"10321","Feature","2","Submitted","synto...@gmail.com","Allow plugin healthcheck to format response in prometheus format","Jan 17, 2019"
"10320","Bug","1","Submitted","","Deleting project fails with HTTP 404 w/ bundled delete-project plugin","Jan 17, 2019"
"10319","Bug","1","WontFix","synto...@gmail.com","ETL Dashboard importer - persist filters when navigating through dashboards","Jan 17, 2019"
"10318","Feature","6","ChangeUnderReview","","Add support for exempting users from reviewers-by-blame","Jan 17, 2019"
"10317","Bug","2","Released","","""Same Topic"" section is shown on change screen when there is only one change (the current change)","Jan 17, 2019"
"10316","Feature","3","Submitted","fabio...@gmail.com","Create subcommand graphs","Jan 17, 2019"
"10315","","6","New","jmad...@chromium.org","Comments don't seem to be able to select regions of text in PolyGerrit any more","Jan 17, 2019"
"10313","Bug","6","New","","Multi-line code snippet doesn’t show up in generated e-mail when commented on","Jan 16, 2019"
"10312","","6","Incomplete","","Badly constructed Gitweb link.","Jan 16, 2019"
"10311","","8","New","","502 error HTML injected into code review as text","Jan 16, 2019"
"10310","","6","New","","Comments made in the base file are not showing up in further diffs","Jan 16, 2019"
"10309","","5","Released","thoma...@yahoo.com","Not able to override default query limit for a group from UI","Jan 16, 2019"
"10308","","7","New","","Names with accented characters not matched when typing non-accented characters","Jan 16, 2019"
"10307","Feature","5","Submitted","fabio...@gmail.com","Auditlog plugin generates pregress audit logs","Jan 16, 2019"
"10306","Feature","6","New","","Configure in refs/meta/config branch of All-Projects, could be added as another configuration option","Jan 16, 2019"
"10305","Feature","6","New","","Notify the User and or Admin when a warning limit is reached","Jan 16, 2019"
"10304","Feature","6","New","","REST API for the ssh commands introduced here since we can't use ssh in the cloud","Jan 16, 2019"
"10303","Feature","6","New","","Display permits used instead of or in addition to permits available","Jan 16, 2019"
"10302","Feature","6","New","","Instead of hard coding the time interval the rate is limiting, make it configurable","Jan 16, 2019"
"10301","Feature","6","New","","Add readable texts to the rate limit type enum, to be reused in messages","Jan 15, 2019"
"10300","Feature","5","New","","Add the RateLimiter to the exception so that its configuration can be accessed","Jan 15, 2019"
"10299","Feature","5","New","","Consider the emerging quota(s) framework in/from master","Jan 15, 2019"
"10298","","6","New","","Sticky top header bar results in worse UX than a fixed top bar","Jan 15, 2019"
"10297","Feature","5","New","","Provide a way to get all hashtags used on a project","Jan 15, 2019"
"10296","","8","New","","Gerrit @ googlesource is slow","Jan 15, 2019"
"10295","","7","New","","Condense sets of trivial rebase by default or with option","Jan 15, 2019"
"10294","Feature","2","WontFix","","No edit button for files in the new UI","Jan 15, 2019"
"10293","Bug","2","Released","vapier@chromium.org","repo sync says ""ValueError: generator already executing"" when running in parallel","Jan 13, 2019"
"10292","","6","New","","gerrit pages needs lots of ram","Jan 12, 2019"
