"ID","Type","Stars","Status","Owner","Summary","Opened"
"2133","Bug","1","CannotReproduce","","ChangeScreen2: Reply box does not resize well","Sep 20, 2013"
"2132","Bug","1","Released","","Changes are listed in my ""Incoming Reviews"" dashboard after I remove myself from the review","Sep 19, 2013"
"2131","Bug","6","Submitted","","Running gerrit gc - garbage collection for project ""<project_name>"" failed","Sep 19, 2013"
"2130","Bug","4","Released","","""Cherry Pick To"" allows passing through of changes without a Change-Id","Sep 18, 2013"
"2129","Bug","1","CannotReproduce","","Submit-type cherry-pick broken with enabled ""Can merge"" feature","Sep 17, 2013"
"2128","Bug","3","Released","","NPE while deleting patch set N if patch set N-1 was already deleted","Sep 17, 2013"
"2127","Bug","1","Released","","On /admin/projects page, link to old documentation","Sep 17, 2013"
"2126","Bug","1","Invalid","","Jira Key did not verify the gerrits although I manually add it into the Reviewer List.","Sep 16, 2013"
"2125","Bug","1","Released","","CR score is shown as ""1"" in the change list","Sep 16, 2013"
"2124","Bug","1","Released","","submit-type option for set-project CLI command misses rebase-if-necessary option","Sep 16, 2013"
"2123","Bug","2","Duplicate","","Show comments when comparing files with ""no differences""","Sep 13, 2013"
"2122","Bug","4","Released","","Review comments do not show up for unchanged files","Sep 13, 2013"
"2121","Bug","2","Accepted","","ChangeScreen2 does not load cleanly in IE8","Sep 11, 2013"
"2120","Bug","1","Invalid","","git clone : http request failed","Sep 11, 2013"
"2119","Bug","5","New","","Git-upload-pack take too long time","Sep 11, 2013"
"2118","Bug","2","Released","","Gerrit Install Documentation Enhancement","Sep 10, 2013"
"2117","Feature","2","New","","Add REST Hooks support","Sep 10, 2013"
"2116","Bug","2","Released","","ChangeScreen2: Download commands do not contain username","Sep 10, 2013"
"2115","Bug","1","Invalid","","Documentation of ssh command gerrit review is wrong.","Sep 10, 2013"
"2114","Bug","3","New","","git-upload-pack too long time","Sep 10, 2013"
"2113","Bug","17","AwaitingInformation","","WARN  org.apache.sshd.server.session.ServerSession : Exception caught java.io.IOException: Connection reset by peer","Sep 10, 2013"
"2112","Bug","1","Duplicate","","java.lang.OutOfMemoryError: Java heap space","Sep 10, 2013"
"2111","Bug","1","Released","","ChangeScreen2: Mark files that are added, removed or renamed","Sep 10, 2013"
"2110","Bug","1","Released","","ChangeScreen2: User info popdown causes side-by-side page to disappear","Sep 10, 2013"
"2109","Bug","4","New","","first letter in subsequent Add reviewer does not appear as text","Sep 10, 2013"
"2108","Feature","1","Released","david...@gmail.com","ChangeScreen2: Support draft changes and draft patch sets","Sep 5, 2013"
"2107","Bug","1","Released","","Disabled plugins cannot be re-enabled after a restart of Gerrit","Sep 5, 2013"
