"ID","Type","Stars","Status","Owner","Summary","Opened"
"1931","Bug","3","New","","Gerrit should warn when submitting a commit based on an outdated one","May 27, 2013"
"1930","Bug","2","New","","'commentlink' breaks on HTML coded characters","May 27, 2013"
"1929","Bug","1","Invalid","","cyanogernmod 10.1-20130411 samsung epic 4g","May 24, 2013"
"1928","Feature","2","New","","Commit-ids apply from working branch to master branch","May 24, 2013"
"1927","Feature","1","New","","'help' SSH command that lists available commands","May 23, 2013"
"1925","Bug","1","Invalid","","checkpatch errors in Bluetooth Soc's Static configuration file","May 21, 2013"
"1924","Bug","2","New","","failed to push refs","May 21, 2013"
"1923","Bug","1","Invalid","","All builds fail","May 21, 2013"
"1922","Bug","1","Invalid","","My email never get's registered in gerrit evn after I click on the link. ","May 21, 2013"
"1921","Bug","1","WontFix","","the full name in user's local git repository can be different from the full name he configed in gerrit","May 17, 2013"
"1920","Bug","38","New","","Git push of depended commit rejected with message ""no changes made""","May 17, 2013"
"1919","Bug","2","New","","SSH connections to Gerrit randomly hang","May 16, 2013"
"1918","Bug","5","New","","Upgrade from 2.5.3 to 2.7-rc1 success but encoding error","May 16, 2013"
"1917","Bug","3","New","","gitHttpUrl from config file section [gerrit] does not apply for registered users","May 16, 2013"
"1916","Bug","1","WontFix","","Multiple commits with same change-id should be accepted and compiled","May 16, 2013"
"1914","Feature","3","New","","Patch sets should have a permalink just like the review (to be linkable/bookmarkable)","May 13, 2013"
"1913","Bug","3","WontFix","","Massive side-by-side diff missalignments","May 12, 2013"
"1912","Bug","3","New","","Prolog submit rules can return both OK and NOT_READY results","May 10, 2013"
"1911","Bug","1","Invalid","","Correct Bluetooth Message Access Profile (MAP) Implementation","May 9, 2013"
"1910","Bug","3","New","","Draft pushed to another branch marks as merged","May 9, 2013"
"1909","Bug","5","Duplicate","","cann't delete  branches","May 9, 2013"
"1908","Bug","4","Released","","Confusing ""no changes made"" error message","May 9, 2013"
"1907","Feature","1","Invalid","","Support topic within commit message","May 8, 2013"
"1906","Bug","2","Duplicate","","Reviewed files are not marked","May 8, 2013"
"1905","Bug","2","WontFix","","OpenID Login Window Broken - 2.6-rc2, 2.7.rc0","May 8, 2013"
"1904","Bug","13","Submitted","","Cannot display diff when file contains CRLF line feeds","May 7, 2013"
"1903","Bug","3","New","","Changes stuck in SUBMITTED state when attempting merge with extremely long subjects","May 7, 2013"
"1902","Bug","14","Submitted","sop@google.com","can't delete branch with ssh","May 6, 2013"
"1901","Feature","1","WontFix","","commit message be truncated","May 6, 2013"
"1900","Bug","1","Moved","","download error!","May 4, 2013"
"1899","Bug","3","New","","Two 'status:open' in search box throws OrmException","May 4, 2013"
"1898","Bug","1","Submitted","","Exception in openBrowser thrown when installing Gerrit on a headless machine","May 3, 2013"
"1897","Bug","1","New","","In 2.6-rc1, the ""init"" command does not prompt correctly","May 3, 2013"
"1896","Bug","3","Invalid","","RULE_ERROR for Submit Type","May 2, 2013"
"1895","Bug","5","New","","Cannot request the same commit to be reviewed for patch in multiple branch","May 2, 2013"
"1894","Bug","1","WontFix","","cann't Access Database useing gsql command in 2.6-rc0 and 2.6-rc1","May 2, 2013"
"1893","Bug","15","WontFix","","Multiple errors, when trying to review differences.","Apr 30, 2013"
"1892","Bug","1","Duplicate","","Green check-marks not added in ""Reviewed"" after viewing a file.","Apr 29, 2013"
"1891","Bug","1","Invalid","","Gerrit crash on start","Apr 29, 2013"
"1890","Bug","3","New","","For renamed files, Differences/Patch Sets does not correctly enumerate comments","Apr 27, 2013"
"1889","Feature","5","New","","Create Web UI People-> List User","Apr 26, 2013"
"1888","Bug","6","Invalid","","Reviewed check mark missing","Apr 25, 2013"
"1887","Bug","2","Duplicate","","""Server Error: Error in operator owner:self"" on navigation away from review with expired login","Apr 25, 2013"
"1886","Feature","1","Released","sop@google.com","Non-Interactive Users should have default Stream Events rights","Apr 25, 2013"
"1885","Bug","12","CannotReproduce","","Can't open diff with ""show line endings"" disabled","Apr 25, 2013"
"1884","Bug","6","Duplicate","","Cannot format velocity template","Apr 24, 2013"
"1883","Bug","2","Invalid","","Server out of memory","Apr 24, 2013"
"1881","Bug","1","WontFix","","all projects with its status and user group setting miss after changing canonicalWebUrl and restart.","Apr 22, 2013"
"1880","Bug","3","Released","","Replicating a single project is not possible, ${name} required","Apr 22, 2013"
"1879","Bug","2","Submitted","","2.6-rc1 OpenID login page should include site header/footer","Apr 22, 2013"
"1878","Bug","3","New","","Form elements do not appear if autoVerify is not set on a contributor agreement","Apr 19, 2013"
"1877","Bug","3","New","","dual-way replication to slave site","Apr 19, 2013"
"1876","Bug","2","CannotReproduce","","Inline diff highlighting is broken","Apr 18, 2013"
"1875","Bug","2","Submitted","","Postgres createuser has no '-A' flag","Apr 18, 2013"
"1874","Bug","1","Submitted","","gerrit review command doesn't work without labels","Apr 18, 2013"
"1873","Bug","3","WontFix","","Verified label missing","Apr 18, 2013"
"1872","Bug","15","Submitted","","Tab width setting is not respected","Apr 18, 2013"
"1871","Feature","2","New","","Schema upgrade process should use transactions","Apr 18, 2013"
"1870","Bug","2","Submitted","","Upgrade from 2.1.8 to 2.6.0-rc0 fails","Apr 18, 2013"
"1869","Bug","3","New","","Drafts viewable to anonymous users","Apr 18, 2013"
"1868","Feature","17","Released","","Add ability to disallow review emitted from the wrong branch","Apr 16, 2013"
"1867","Bug","18","Released","","Gerrit reports ""no new changes"" when changes have been made to any but the bottom CL in a series","Apr 16, 2013"
"1866","Feature","0","Invalid","","Purpose Centric Search MediaWiki Extension ","Apr 13, 2013"
"1865","Bug","8","New","","Access editor UI should consistently allow adding permissions for any group","Apr 13, 2013"
"1864","Bug","3","New","","Setting will not access in right url under proxy","Apr 12, 2013"
"1863","Bug","2","Released","sop@google.com","Arial Unicode MS doesn't come in bold, consider using a different default font","Apr 12, 2013"
"1862","Bug","4","Submitted","sop@google.com","Continuous redirects when using http authentication","Apr 10, 2013"
"1861","Bug","12","Accepted","","REST api for .../{revision}/review should return approvals for the specified revision","Apr 8, 2013"
"1860","Bug","3","New","","Keyboard shortcut to view diff not working when last patch set not visible","Apr 8, 2013"
"1859","Bug","1","WontFix","","newchange notifications repeat summary three times","Apr 7, 2013"
"1858","Bug","1","WontFix","","newchange notifications repeat link to change two times","Apr 7, 2013"
"1857","Bug","4","New","","Existing LDAP group no longer matches after group is moved in LDAP","Apr 6, 2013"
"1856","Bug","3","New","","after batch reinstall admin access lost on web page","Apr 4, 2013"
"1854","Bug","3","New","","too long email header","Apr 3, 2013"
"1853","Feature","37","New","","receive-pack --reviewer options could target groups","Apr 3, 2013"
"1852","Bug","5","New","","cannot download tag","Apr 2, 2013"
"1851","Bug","1","Duplicate","","“Expand 10 before” / “Expand 10 after” doesn't work","Apr 2, 2013"
