"ID","Type","Stars","Status","Owner","Summary","Opened"
"208","Bug","0","WontFix","","ie6: Locale detection failure","Sep 25, 2009"
"207","Bug","0","Released","code-...@gtempaccount.com","StackOverflow when merging by cherry pick","Sep 25, 2009"
"206","Bug","0","Released","code-...@gtempaccount.com","Gerrit can't display a diff when a gitlink changes","Sep 25, 2009"
"205","Bug","0","WontFix","code-...@gtempaccount.com","Really large push can overload JVM heap, causing OutOfMemoryError","Sep 25, 2009"
"204","Feature","2","Released","mf...@codeaurora.org","Show all readable projects under Settings > Watched Projects","Sep 25, 2009"
"203","Feature","39","Released","","Create projects though web interface","Sep 25, 2009"
"202","Feature","0","Released","","Make a self-contained Gerrit JAR","Sep 25, 2009"
"201","Feature","0","Released","code-...@gtempaccount.com","Migrate all of system_config to gerrit.config","Sep 25, 2009"
"200","Feature","0","Released","code-...@gtempaccount.com","Schedule replication by remote URL, not per-project","Sep 25, 2009"
"199","Bug","0","Released","code-...@gtempaccount.com","JGit SSH transport logs errors to stderr","Sep 25, 2009"
"198","Bug","0","CannotReproduce","code-...@gtempaccount.com","Crash when refreshing the page that shows a diff","Sep 25, 2009"
"197","Bug","0","Released","code-...@gtempaccount.com","'f' shortcut is disabled if there are no differences","Sep 25, 2009"
"196","Bug","0","Released","code-...@gtempaccount.com","Patch history table is missing CSS rules","Sep 25, 2009"
"195","Feature","0","Released","code-...@gtempaccount.com","Show affected files in the email requesting the review","Sep 25, 2009"
"194","Feature","47","Released","ulrik...@sonymobile.com","Support diffs between Patch Sets","Sep 25, 2009"
"193","Bug","0","Released","code-...@gtempaccount.com","PubilshCommentScreen incorrectly assumes SideBySide view is possible","Sep 25, 2009"
"192","Bug","0","Released","code-...@gtempaccount.com","Crash when trying to submit a patch set that depends on an abandoned patch set","Sep 25, 2009"
"191","Bug","0","Released","code-...@gtempaccount.com","hints may lead reviews to be misassigned","Sep 25, 2009"
"190","Bug","0","Released","code-...@gtempaccount.com","Can't add reviewer;  silent failure","Sep 25, 2009"
"189","Feature","0","Released","code-...@gtempaccount.com","Please add more status indications to the #mine page","Sep 25, 2009"
"188","Bug","0","Released","code-...@gtempaccount.com","'n' and 'p' keys don't jump lines after choosing a different pair of patch sets to diff","Sep 25, 2009"
"187","Feature","0","Released","code-...@gtempaccount.com","Pressing 'n' at last change or 'p' at first change in a file should jump to end or beginning of file","Sep 25, 2009"
"186","Feature","0","Released","code-...@gtempaccount.com","Add ""Reply"" button to existing comments in a review","Sep 25, 2009"
"185","Bug","0","Released","code-...@gtempaccount.com","Client really ahead of server can cause common ancestor negotiation to take too long","Sep 25, 2009"
"184","Feature","0","Released","code-...@gtempaccount.com","Make keyboard shortcuts that bring up a new window act more like toggles","Sep 25, 2009"
"183","Feature","0","Released","","Wrap gitweb.cgi and apply gerrit access controls","Sep 25, 2009"
"182","Bug","0","Released","code-...@gtempaccount.com","NPE possible in gerrit show-connections","Sep 25, 2009"
"181","Bug","4","WontFix","","Idle time in gerrit show-connections isn't accurate","Sep 25, 2009"
"180","Bug","0","Released","code-...@gtempaccount.com","Don't send ""failed to submit"" messages to everybody watching for submitted changes","Sep 25, 2009"
"179","Feature","0","Released","code-...@gtempaccount.com","Display images in gerrit diffs","Sep 25, 2009"
"178","Feature","1","Released","","encode diff patch set numbers in url","Sep 25, 2009"
"177","Feature","0","Released","code-...@gtempaccount.com","add branch to overview","Sep 25, 2009"
"176","Bug","0","WontFix","s...@google.com","Clarify corporate contributor agreement on review.source.android.com","Sep 25, 2009"
"175","Feature","12","WontFix","sop@google.com","Archive old refs/changes/... once changes are closed","Sep 25, 2009"
"174","Feature","0","Released","code-...@gtempaccount.com","Submit should record submitter identity in reflog","Sep 25, 2009"
