"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
178022,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","cannot create connection private filter pools with the same name","2009-05-20 12:26:11"
181556,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","DBCS3.3: DBCS Input Method works incorrectly in command field of remote shell","2010-05-26 23:03:43"
181765,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Ability to Set Filters Non Changeable at Runtime","2009-05-20 12:26:15"
183965,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[apidoc] Absolute names for filters should have a unique documented naming scheme","2010-05-26 23:03:44"
186560,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Property names are not translated (localized) on Services Property Page","2008-05-30 23:03:57"
187706,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[doc] Add Doc page detailing limitations of different connections","2010-05-26 23:03:45"
192964,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[refresh] New Filter with file types sometimes displays only folders","2010-05-26 23:03:44"
192970,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[br]Monitor mnemonic depends on what you right click on first","2009-12-09 07:40:58"
193477,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[usability][Table] use ""Link With"" icon instead of ""Lock"" in RSE Details View Toolbar","2010-05-26 23:03:43"
193506,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Second Drives/Root Filter Created when Creating new Filter in a new Profile","2009-12-09 07:40:54"
194213,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[doc] Creating a Remote Resource Property Page Tutorial out of date","2010-05-26 23:03:46"
194218,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[doc] Creating a Subsystem Configuration Tutorial Out of Date","2010-05-26 23:03:44"
194486,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Preference for Default Editor","2013-02-17 16:02:15"
194584,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[dstore] Improve error message when daemon is not running on remote","2007-06-27 06:29:20"
194657,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[doc] Profiles Description on Artifacts Developer Guide Page out of date","2010-05-26 23:03:45"
195993,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[api][nls] Filter Pools should have a user-readable label","2008-10-17 10:27:47"
195999,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[usability][nls] Delete dialog should have a ""Do not show again"" checkbox","2009-12-09 07:40:52"
196317,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Some RSE Logging should go to a hidden log rather than the PDE Errorlog","2009-12-09 07:40:51"
196445,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[api] Align RSE Credential Management and Keystores with Platform Equinox","2012-05-07 16:55:17"
196932,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[persistence] Connections shown duplicate after working with update site","2007-09-27 08:40:14"
197043,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[Persistence] Granular Persistence","2008-08-14 10:44:57"
197114,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[Preferences] Changed systemType enablement does not react to ""Restore Defaults""","2010-05-26 23:03:41"
197116,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[Preferences] Changing systemType enablement does not refresh the systemView","2009-12-09 07:48:06"
197158,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[api] Make SystemTeamViewPart final","2007-09-17 06:51:52"
198800,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[encodings] Local shell does not honor encoding for output","2007-08-03 08:00:34"
200206,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[apidoc] API Docs are needed for IService","2007-08-17 07:39:35"
201270,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[performance] RSE should not process resource changes if not relevant","2009-12-09 07:40:57"
206640,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[api][persistence] Request API to give user feedback about failures while saving profiles","2007-11-14 08:36:07"
210226,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[usability] Username/Password dialog should be incorporated into New Connection wizard","2008-06-02 05:47:10"
211059,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[doc] Add user docs for Scratchpad, Details View and Monitor","2010-05-26 23:03:43"
211633,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","New Profile's should allow selecting certain filters to be created for that profile","2008-01-22 18:20:06"
213357,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Subsystem not refreshed after Remove Reference action","2010-05-26 23:03:43"
213648,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[api] restructure IRSEModelObject and IPersistableContainer to be independent","2007-12-20 17:18:52"
213650,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","review StringsCaseSensitive and FilterStringsOnly attributes implementations in SystemFilter","2007-12-20 17:21:48"
218349,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Improve copy and move of filters in the system view and system details view","2008-02-08 14:23:51"
219967,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Help contexts for things outside of rse.ui should be distributed accordingly","2009-12-09 07:40:58"
224346,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","BIDI3.4:HCG Wrong display for Filter string in  a mirrored Eclipse","2011-05-31 17:49:04"
228345,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","BIDI3.4: Arabic text in command line of shell session is not ordered and not shaped correctly","2008-04-23 05:51:30"
234034,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[apidoc] SystemBaseCopyAction#doCopy() is missing API Docs","2008-05-26 17:21:37"
234958,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","New filter wizard should be changed to allow users to specfy a filter pool, not just a profile, in which to create a filter.","2009-12-09 07:40:50"
235639,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[nls] Select All action does not seem to have an externalized label","2008-06-04 12:50:12"
237725,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","host name not valid message","2009-12-09 07:40:56"
238446,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Team profile is not created by default - more info needed","2009-12-09 07:40:57"
242245,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Label's in front of Text controls don't get Mnemonics","2008-07-28 11:57:03"
242274,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Copy a connection should make a copy of the connection private filter pool","2011-11-12 12:21:47"
243626,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Invalid Password Error Message when Disconnected","2008-11-10 14:43:19"
243919,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[br][persistence] Should only persist what has changed","2009-12-09 07:40:58"
244172,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[br][performance][persistence] Persistence providers are too slow","2009-12-09 07:40:51"
244982,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[persistence] Allow multiselect for connection export to single ZIP","2008-08-25 13:12:55"
247101,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","F1 Help for Show in Table, Monitor, Synchronize Cache","2008-11-12 08:21:51"
247543,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Ensure that help is available on all wizard pages, preference pages, property pages,  and dialogs","2008-11-12 08:22:25"
248721,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Filter's relativeOrder is not honored","2008-09-26 15:54:37"
249888,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Creating a new Filter Pool Reference doesn't work","2008-10-06 21:57:28"
252352,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Conflicting keyboard shortcuts in the ""Select Types"" dialog","2011-05-31 17:48:38"
253131,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","FileNotFoundException when hitting file path limit","2008-11-02 20:05:31"
258885,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","NullPointerException in SubSystemServiceWizardPage if subsystem   does not provide any service.","2009-05-20 12:26:19"
260846,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[nls] Filter name doesn't change as the locale","2009-02-02 07:53:18"
261503,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","[cleanup] Get rid of deprecated getPluginPreferences()","2009-01-19 09:38:35"
274869,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","Allow sharing of RSE filters between different users.","2009-05-04 14:51:19"
277162,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","allow import and export of filter pools","2009-05-20 12:26:24"
277163,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","allow import and export of user actions and compile commands","2009-05-20 12:26:26"
399031,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","build useractions source plugin/feature","2013-01-24 20:21:21"
414264,"Target Management","RSE","ddykstal.eclipse","NEW"," ---","RSE source is missing from simrel repository","2019-09-02 10:35:58"
149123,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][api] Hanging connect cannot be canceled (or takes very long to cancel)","2012-05-22 14:58:04"
158770,"Target Management","RSE","dmcknigh","NEW"," ---","[components] RSE Tempfiles should not be stored in projects","2008-09-26 11:31:53"
160100,"Target Management","RSE","dmcknigh","NEW"," ---","Cache problems on windows with files that are only different in case","2020-07-23 15:20:44"
160785,"Target Management","RSE","dmcknigh","NEW"," ---","[shells][ssh] Content assist does not work for environment variables as advertised by help","2009-07-09 01:32:42"
175105,"Target Management","RSE","dmcknigh","NEW"," ---","[linux-local] Shell prints ""/dev/: Is a directory"" after initial cd command","2009-06-17 11:35:02"
175107,"Target Management","RSE","dmcknigh","NEW"," ---","[shells] Content assist fails on Windows-dstore for files in local dir","2009-07-08 15:54:13"
189349,"Target Management","RSE","dmcknigh","NEW"," ---","[ssh][shells] ctrl+space completion fails on simple directories","2009-07-07 11:59:21"
196025,"Target Management","RSE","dmcknigh","NEW"," ---","""Show Filter Pools"" changes selection and collapses nodes","2010-03-16 05:03:13"
197966,"Target Management","RSE","dmcknigh","NEW"," ---","[Shells] Output is not wrapped and gets cut off if line is too long","2009-01-30 12:50:47"
199438,"Target Management","RSE","dmcknigh","NEW"," ---","[usability][editors] Provide a ""diff files"" option on the editor save conflict dialog","2009-03-23 12:22:37"
200557,"Target Management","RSE","dmcknigh","NEW"," ---","[dnd] Review Drag&Drop of folders from Project Explorer to RSE","2011-05-31 17:47:54"
211208,"Target Management","RSE","dmcknigh","NEW"," ---","'Work Offline' mode","2010-05-27 09:15:02"
212742,"Target Management","RSE","dmcknigh","NEW"," ---","[api] Need a Utility to send commands and receive output without prompt","2012-05-22 14:58:35"
214886,"Target Management","RSE","dmcknigh","NEW"," ---","[apidoc] Add Class Javadoc for SystemRemoteFileDialog and related","2011-05-31 17:38:36"
216763,"Target Management","RSE","dmcknigh","NEW"," ---","[api] Support server to server copy","2008-07-04 15:43:19"
220388,"Target Management","RSE","dmcknigh","NEW"," ---","[editors] RSE should support content type extensions for editor association","2008-07-04 15:52:51"
224199,"Target Management","RSE","dmcknigh","NEW"," ---","[api] Provide a means of attaching and persisting data as payload to remote objects","2008-03-27 04:09:01"
226561,"Target Management","RSE","dmcknigh","NEW"," ---","[apidoc] Add API markup to RSE Javadocs where extend / implement is allowed","2011-05-31 17:38:42"
227410,"Target Management","RSE","dmcknigh","NEW"," ---","[ftp] need listing parser for HFS (on z/os)","2009-06-16 09:03:33"
228232,"Target Management","RSE","dmcknigh","NEW"," ---","[ftp][ssh] FTPService and SftpFileService should use SimpleSystemMessage","2012-11-19 04:41:58"
230400,"Target Management","RSE","dmcknigh","NEW"," ---","[components] shells.ui should not depend on files.ui","2009-06-17 11:35:21"
230977,"Target Management","RSE","dmcknigh","NEW"," ---","[api][breaking][nls] Service property page should not show subsystem configuration IDs in the Configuration section","2012-05-22 14:58:54"
232912,"Target Management","RSE","dmcknigh","NEW"," ---","[encodings] Change encoding for ftp or ssh connection does not effect opened files","2011-05-31 17:49:12"
233582,"Target Management","RSE","dmcknigh","NEW"," ---","TVT34:TCT529: TW: ""Copy of"" is showing garbage in Remote System view","2011-05-31 17:48:02"
234000,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Improve error reporting on failure of attrib -r for setting file writable","2010-05-27 09:15:03"
234257,"Target Management","RSE","dmcknigh","NEW"," ---","[dnd] Drag&Drop a whole folder should show an overall progress","2010-05-27 09:15:02"
235753,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Improve error message for connection timeout to REXEC server","2011-09-27 03:23:29"
236067,"Target Management","RSE","dmcknigh","NEW"," ---","[apidoc] clarify API javadoc for list() and listMultiple() in file subsystems and file service","2009-08-10 21:49:55"
236327,"Target Management","RSE","dmcknigh","NEW"," ---","[api][dstore] Add IServerLauncher2#setTimeout() API","2008-11-19 01:51:38"
236328,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Improve the error message when connecting an ""Already Running"" server fails due to SSL exception","2010-05-27 09:26:10"
239483,"Target Management","RSE","dmcknigh","NEW"," ---","[cleanup] AbstractSystemViewAdapter.getUniquePropertyDescriptors() should not be overridden","2010-05-27 09:15:01"
240524,"Target Management","RSE","dmcknigh","NEW"," ---","[cleanup] Review SystemCommonDeleteAction.DeleteJob.run()","2008-07-11 14:26:04"
242047,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Disconnect message on inactivity","2011-09-27 03:23:52"
243629,"Target Management","RSE","dmcknigh","NEW"," ---","Error saving an editor on a disconnected connection should be more specific","2011-05-31 17:47:48"
243904,"Target Management","RSE","dmcknigh","NEW"," ---","[cleanup] need to remove dummy host from AbstractConnectorServiceManager after connection created","2011-05-31 17:48:08"
244039,"Target Management","RSE","dmcknigh","NEW"," ---","Readonly property is not honored when file is open","2020-07-23 15:29:15"
244328,"Target Management","RSE","dmcknigh","NEW"," ---","[usability][dnd] Error message overwritten in copy / paste if multiple ""invalid transfer""errors reported","2010-05-27 09:15:03"
244657,"Target Management","RSE","dmcknigh","NEW"," ---","[api] Need help integrating SSL socket based datatransfer with RSE","2008-10-15 14:39:23"
245256,"Target Management","RSE","dmcknigh","NEW"," ---","[usability] Expand Synchronize Cache function","2010-05-27 09:15:03"
245585,"Target Management","RSE","dmcknigh","NEW"," ---","Wrong selection from SelectionService when switching Shell tabs","2011-05-31 17:47:59"
245989,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Make sure that daemon port numbers > 65535 can not be entered","2011-05-31 17:47:59"
247059,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] RSE AIX:SSL Connections work with EXPIRED certificate.","2011-05-31 17:48:09"
247314,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] disable.classification property not honoured by the RSE server","2009-03-25 15:01:21"
247864,"Target Management","RSE","dmcknigh","NEW"," ---","RSEDOMImporter.restoreProfile() doesn't check whether the profile already exists","2011-05-31 17:48:18"
248336,"Target Management","RSE","dmcknigh","NEW"," ---","[encodings][dstore] DStore should display the server's default encoding in Host properties","2010-05-27 09:15:02"
248348,"Target Management","RSE","dmcknigh","NEW"," ---","Properties View should show Filter Strings when a Filter is selected","2010-05-27 09:15:02"
248945,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][encodings] RSE doesn't re-code a file when pasting into folder with different encoding setting","2008-10-15 14:43:20"
249256,"Target Management","RSE","dmcknigh","NEW"," ---","File Selection sometimes changes to parent when saving a file","2011-02-24 14:39:17"
251121,"Target Management","RSE","dmcknigh","NEW"," ---","Subsetting issue when creating New Folder on a filter","2011-05-31 17:49:16"
251564,"Target Management","RSE","dmcknigh","NEW"," ---","""Overwrite All"" button text truncated in Korean and Chinese versions","2011-05-31 17:47:46"
251778,"Target Management","RSE","dmcknigh","NEW"," ---","SystemMessageLine is incorrectly determining the amount of space available","2010-05-27 09:26:09"
253925,"Target Management","RSE","dmcknigh","NEW"," ---","Shortcut keys not shown in Remote Search view","2008-11-05 10:32:47"
254474,"Target Management","RSE","dmcknigh","NEW"," ---","[api] Need synchronous ISubSystem#disconnect() API and/or callback for async disconnect()","2009-03-18 15:35:31"
254548,"Target Management","RSE","dmcknigh","NEW"," ---","SubSystem property page on Files subsystem causes saving profile","2009-03-24 12:41:11"
254605,"Target Management","RSE","dmcknigh","NEW"," ---","[api] Need to improve infrastructure for promptable filters","2009-06-17 14:45:24"
257077,"Target Management","RSE","dmcknigh","NEW"," ---","RSE should hide RemoteSystemsTempFiles from Editor UI","2008-12-01 11:46:38"
257314,"Target Management","RSE","dmcknigh","NEW"," ---","Prompted after go into and back on a filter, if promptable filters expanded","2011-05-31 17:48:05"
257393,"Target Management","RSE","dmcknigh","NEW"," ---","NPE when changing connections in SystemRemoteFileDialog","2011-05-31 17:48:34"
261309,"Target Management","RSE","dmcknigh","NEW"," ---","RemoteSystemsTempFiles folder generated even if RSE not in use","2018-07-13 07:46:08"
263096,"Target Management","RSE","dmcknigh","NEW"," ---","Possible memory leak in AbstractHostShellOutputReader","2013-08-28 01:16:55"
263171,"Target Management","RSE","dmcknigh","NEW"," ---","[doc] Add user docs for the new ""Share cached files"" Preference","2011-05-31 17:47:47"
268082,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][cleanup] Review SystemView.elementMap in the context of dstore rename","2009-03-11 06:14:32"
272814,"Target Management","RSE","dmcknigh","NEW"," ---","[ftp] RSEF1001 On FTP Copy/Paste","2011-02-24 15:08:18"
273223,"Target Management","RSE","dmcknigh","NEW"," ---","BIDI3.5: RSE - Wrong display file details in Shell subsystem on Linux","2009-05-06 07:30:26"
275177,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] RSE is quite happy to treat an expired certificate as trusted.","2009-05-06 12:49:23"
275880,"Target Management","RSE","dmcknigh","NEW"," ---","[performance] 8000 files in details view display very slowly","2009-05-13 07:30:08"
276897,"Target Management","RSE","dmcknigh","NEW"," ---","Cached Files Not Deleting when Renaming to Case-Differentiated-Only Filename","2020-07-23 15:21:08"
278332,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][doc] DataStore preference help","2011-09-27 03:24:09"
279837,"Target Management","RSE","dmcknigh","NEW"," ---","[ssh][shells] RemoteCommandShellOperation can miss output","2011-05-31 17:49:05"
285153,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][doc] Add doc about new DSTORE_SHELL_MAX_LINE System Property","2011-05-31 17:48:50"
285304,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Error deleting a file after being renamed.","2009-07-31 14:22:38"
285660,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] add code and docs for finding a proper JVM in server.sh","2011-09-27 03:24:39"
288904,"Target Management","RSE","dmcknigh","NEW"," ---","Enhancement of updating Remote System Details view","2011-09-27 03:25:05"
289784,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] enhancement request: Open 2 sockets for each client-host connection","2009-09-29 11:14:29"
289786,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] enhancement request: Do data transfer in blocks","2009-09-30 17:29:29"
298485,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Copy/paste of folder within tar file never finished","2011-05-31 17:47:47"
298754,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] RSE daemon leaks file descriptors on every connect/disconnect","2010-06-01 04:58:31"
298954,"Target Management","RSE","dmcknigh","NEW"," ---","New connection is not selected automatically by SystemHostCombo class.","2015-12-14 11:08:23"
303717,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][ssl] problem accepting certificate chain","2010-02-23 23:10:57"
304064,"Target Management","RSE","dmcknigh","NEW"," ---","[efs] close RSE efs projects when corresponding connection disconnects","2011-02-01 16:38:49"
310214,"Target Management","RSE","dmcknigh","NEW"," ---","Allow disabling of system type in SystemPasswordPersistencePrompt dialog","2012-07-24 09:59:48"
312144,"Target Management","RSE","dmcknigh","NEW"," ---","UNIX prompt does not show upon shell startup","2012-08-15 22:57:53"
316897,"Target Management","RSE","dmcknigh","NEW"," ---","RSE hangs during the debug source look up","2010-11-23 14:35:00"
319281,"Target Management","RSE","dmcknigh","NEW"," ---","Create Folder Icon/Button for RSE Browse For Folder dialog","2011-05-31 17:49:06"
323546,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Various long running command problems using the Remote Shell view","2010-08-26 15:41:17"
328866,"Target Management","RSE","dmcknigh","NEW"," ---","Certain characters are not being parsed properly when performing a remote search.","2012-05-31 11:43:03"
330816,"Target Management","RSE","dmcknigh","NEW"," ---","Create a export action in RSE table view","2012-06-01 15:25:24"
331810,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] Unable to delete a broken symlink (edit)","2010-12-10 10:21:49"
333904,"Target Management","RSE","dmcknigh","NEW"," ---","Backport to 3.0.x [dstore][multithread] timer-threads stay active after disconnect","2011-01-28 16:12:09"
333906,"Target Management","RSE","dmcknigh","NEW"," ---","Backport to 3.2.x [dstore][multithread] timer-threads stay active after disconnect","2011-01-21 11:08:24"
339964,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore] NullPointerException when navigating into a remote JAR","2011-03-15 09:49:25"
341656,"Target Management","RSE","dmcknigh","NEW"," ---","""Please enter a destination folder""","2011-04-28 13:31:25"
342693,"Target Management","RSE","dmcknigh","NEW"," ---","BIDI: BDL_Remote shell view is RTL oriented","2011-12-05 17:17:22"
352248,"Target Management","RSE","dmcknigh","NEW"," ---","Indigo upload of executable file on Linux to local system drops executable flags","2012-01-09 10:28:28"
377232,"Target Management","RSE","dmcknigh","NEW"," ---","Globalization Defect - Dialog truncates contributed messages","2012-04-24 13:54:50"
377560,"Target Management","RSE","dmcknigh","NEW"," ---","Backport to 3.2.x Globalization Defect - Dialog truncates contributed messages","2012-04-24 13:25:06"
379842,"Target Management","RSE","dmcknigh","NEW"," ---","New Connection wizard second page does not display context-sensitive help","2012-05-25 22:49:41"
380451,"Target Management","RSE","dmcknigh","NEW"," ---","[dstore][shell] message from bash when opening shell to directory with spaces","2012-05-23 13:27:59"
385771,"Target Management","RSE","dmcknigh","NEW"," ---","BDL IES3.8: Malformed file path with Hebrew in RSE Properties view","2012-08-07 03:38:23"
386577,"Target Management","RSE","dmcknigh","NEW"," ---","Enhancement request to be able to automatically backup client workspaces excluding cached files","2013-11-26 04:15:00"
392770,"Target Management","RSE","dmcknigh","NEW"," ---","cross systems file transfer should be able to implicitly handle encoding conversion error","2012-10-24 13:47:31"
392778,"Target Management","RSE","dmcknigh","NEW"," ---","Backport to 3.2.x cross systems file transfer should be able to implicitly handle encoding conversion error","2012-10-24 14:22:38"
402369,"Target Management","RSE","dmcknigh","NEW"," ---","Message truncation when using org.eclipse.rse.ui.messages.SystemMessageLine","2013-04-09 11:14:26"
434388,"Target Management","RSE","dmcknigh","NEW"," ---","A file name filter for the first filter string affected all other filter strings in an RSE filter","2014-05-26 15:22:23"
160113,"Target Management","RSE","eclipse","NEW"," ---","[filters] Define a query language for filters, e.g. OQL","2007-07-25 07:48:33"
180965,"Target Management","RSE","javier.montalvoorus","NEW"," ---","[performance][ftp] FTP should allow multiple concurrent uploads and downloads","2011-04-04 08:09:53"
198636,"Target Management","RSE","javier.montalvoorus","NEW"," ---","[ftp][performance] FTP should support downloads in parallel to LIST commands (and multiple parallel downloads)","2010-10-22 06:06:12"
205450,"Target Management","RSE","javier.montalvoorus","NEW"," ---","[efs][ftp][performance] Typing name of New Class is slow","2008-01-23 13:09:18"
211198,"Target Management","RSE","javier.montalvoorus","NEW"," ---","[ftp] Error when opening symbolic link folder in RSE explorer","2007-11-28 06:35:46"
212383,"Target Management","RSE","javier.montalvoorus","NEW"," ---","[ftp] Support custom FTP command input through FTP console","2007-12-10 05:38:41"
330385,"Target Management","RSE","John-Paul.Stanford","NEW"," ---","Support X port forwarding for RSE SSH Terminals","2017-06-08 11:23:14"
164101,"Target Management","RSE","kjdoyle","NEW"," ---","[shells][dstore-linux] No shell prompt after error message","2009-06-17 11:34:07"
186769,"Target Management","RSE","kjdoyle","NEW"," ---","[api] create an org.eclipse.ui.handlers extension for showing a Preference Page","2012-09-19 10:21:28"
193390,"Target Management","RSE","kjdoyle","NEW"," ---","[Table] Table View needs to be updated when a connection is deleted/disconnected","2009-06-17 11:36:47"
210154,"Target Management","RSE","kjdoyle","NEW"," ---","Tab order in Preference Pages","2007-11-19 06:37:22"
210391,"Target Management","RSE","kjdoyle","NEW"," ---","[JavaDoc] IRemoteFileSubSystem.setReadOnly() should say that you must perform a refresh after the call","2007-11-30 21:27:39"
210828,"Target Management","RSE","kjdoyle","NEW"," ---","[efs] CVS Decorators stop working","2008-09-17 11:50:02"
213363,"Target Management","RSE","kjdoyle","NEW"," ---","[ftp] Many Save Conflicts","2011-02-09 18:37:27"
213621,"Target Management","RSE","kjdoyle","NEW"," ---","[efs] Linking Individual Files is not possible","2009-12-18 12:54:12"
